Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
       16    0.00103383                    0s	         0.000118025	         0.000103984	         0.000115831	         8.27651e-05	         8.31875e-05	          8.3123e-05
       17    0.00149801                    0s	          9.9252e-05	         0.000102715	         0.000100826	         8.11675e-05	         8.16798e-05	         8.17262e-05
       18    0.00212246                    0s	         9.76813e-05	         9.65316e-05	         9.48848e-05	         8.11078e-05	         8.19387e-05	         8.19709e-05
       19    0.00294803                    0s	         9.60264e-05	         9.56126e-05	         9.34571e-05	         8.23046e-05	         8.33471e-05	         8.33773e-05
       20    0.00402271                    0s	         9.46346e-05	         9.37545e-05	         9.24555e-05	         8.39164e-05	         8.52059e-05	         8.51936e-05
       21     0.0054024                    0s	         9.22307e-05	         9.13637e-05	         9.11814e-05	         8.57895e-05	          8.7303e-05	         8.73126e-05
       22    0.00715171                    0s	         8.90892e-05	         8.83012e-05	         8.91753e-05	         8.77843e-05	         8.93335e-05	         8.93296e-05
       23    0.00934477                    0s	         8.54287e-05	          8.4561e-05	         8.63518e-05	         8.96471e-05	         9.12948e-05	         9.13211e-05
       24      0.012066                    0s	         8.10341e-05	          8.0231e-05	         8.27279e-05	         9.10754e-05	         9.27959e-05	         9.28043e-05
       25     0.0154113                    0s	         7.68014e-05	         7.60297e-05	         7.90535e-05	          9.2745e-05	         9.45377e-05	         9.44995e-05
       26     0.0194883                    0s	         7.25534e-05	         7.16171e-05	         7.51861e-05	         9.42586e-05	         9.60805e-05	         9.60407e-05
       27     0.0244182                    0s	          6.8031e-05	         6.69449e-05	         7.07402e-05	         9.54383e-05	         9.72405e-05	         9.72923e-05
       28     0.0303358                    0s	         6.36726e-05	         6.27658e-05	         6.66585e-05	         9.65095e-05	         9.82923e-05	         9.82589e-05
       29     0.0373912                    0s	         5.94307e-05	         5.85178e-05	         6.23939e-05	         9.73764e-05	         9.92525e-05	         9.92314e-05
       30     0.0457507                    0s	         5.55642e-05	         5.46616e-05	         5.85431e-05	         9.82446e-05	         0.000100048	         0.000100084
       31     0.0555975                    0s	         5.17288e-05	         5.09543e-05	         5.45902e-05	         9.88756e-05	         0.000100744	         0.000100772
       32     0.0671332                    0s	         5.39927e-05	          5.3241e-05	         7.30184e-05	         0.000104167	         0.000105915	         0.000105887
       33     0.0805785                    0s	         0.000119778	         0.000119389	         9.67243e-05	         0.000124263	         0.000114944	         0.000114861
       34     0.0961747                    0s	         6.46767e-05	         0.000110504	         4.58188e-05	         0.000140409	           0.0001025	         0.000102474
       35      0.114185                    0s	         5.99429e-05	         0.000111603	         4.18744e-05	         0.000141524	         0.000102983	         0.000102963
       36      0.134895                    0s	         5.62343e-05	         0.000112944	         3.94908e-05	         0.000142272	         0.000103286	         0.000103252
       37      0.158615                    0s	         5.26393e-05	         0.000114438	         3.70537e-05	         0.000142866	           0.0001034	         0.000103359
       38       0.18568                    0s	         4.94407e-05	         0.000116191	         3.49986e-05	         0.000143416	         0.000103483	          0.00010349
       39      0.216451                    0s	          4.6251e-05	         0.000117943	         3.30947e-05	         0.000143691	         0.000103447	         0.000103441
       40      0.251319                    0s	         4.35742e-05	         0.000119967	         3.12965e-05	         0.000144043	          0.00010346	         0.000103463
       41      0.290702                    0s	         4.09298e-05	          0.00012194	         2.97781e-05	          0.00014431	         0.000103455	         0.000103441
       42      0.335051                    0s	         3.86738e-05	         0.000123929	         2.82937e-05	         0.000144348	         0.000103407	         0.000103395
       43      0.384846                    0s	         3.62535e-05	         0.000125845	         2.69548e-05	         0.000144255	         0.000103343	         0.000103331
       44      0.440602                    0s	         3.42116e-05	         0.000127542	         2.56889e-05	         0.000143806	         0.000103187	         0.000103185
       45       0.50287                    1s	         3.21876e-05	          0.00012896	         2.45746e-05	         0.000143197	         0.000103079	         0.000103053
       46      0.572236                    1s	         3.04291e-05	         0.000130134	         2.34603e-05	         0.000142178	         0.000102908	         0.000102935
       47      0.649323                    1s	          2.8766e-05	         0.000130821	         2.24483e-05	         0.000140815	          0.00010272	         0.000102727
       48      0.734794                    1s	         2.72261e-05	         0.000131287	         2.15832e-05	         0.000139335	         0.000102658	         0.000102636
       49      0.829354                    1s	         2.57971e-05	         0.000131372	         2.07517e-05	         0.000137554	          0.00010268	         0.000102693
       50      0.933749                    1s	         2.44657e-05	         0.000130928	         1.98425e-05	         0.000135318	         0.000102622	         0.000102598
       51       1.04877                    1s	         2.33166e-05	         0.000130273	         1.92114e-05	         0.000133026	         0.000102634	          0.00010267
       52       1.17525                    1s	         2.22236e-05	         0.000129221	         1.83874e-05	         0.000130499	         0.000102631	          0.00010261
       53       1.31408                    1s	         2.12564e-05	         0.000128015	         1.77355e-05	         0.000128118	         0.000102618	         0.000102628
       54       1.46619                    1s	         2.03318e-05	         0.000126967	         1.70863e-05	         0.000125949	         0.000102817	         0.000102825
       55       1.63255                    2s	         1.93843e-05	         0.000125874	         1.65003e-05	         0.000124098	         0.000102975	         0.000102967
       56       1.81421                    2s	         1.86021e-05	          0.00012486	         1.57685e-05	         0.000122485	         0.000103185	         0.000103194
       57       2.01226                    2s	         1.78662e-05	         0.000123915	         1.51965e-05	         0.000121146	         0.000103379	         0.000103366
       58       2.22783                    2s	         1.71497e-05	         0.000123065	         1.47528e-05	         0.000120154	         0.000103689	         0.000103631
       59       2.46214                    2s	         1.64414e-05	         0.000122356	         1.41838e-05	         0.000119229	         0.000103918	         0.000103846
       60       2.71645                    3s	         1.58739e-05	         0.000121475	         1.37563e-05	         0.000118436	         0.000104084	         0.000104087
       61       2.99207                    3s	         1.53301e-05	         0.000120867	         1.33316e-05	         0.000117872	         0.000104412	         0.000104428
       62        3.2904                    3s	         1.49332e-05	         0.000120213	         1.27063e-05	          0.00011751	         0.000104675	         0.000104726
       63       3.61289                    4s	         1.44303e-05	         0.000119512	          1.2411e-05	         0.000116899	         0.000104951	         0.000105003
       64       3.96105                    4s	         1.38025e-05	         0.000118886	         1.20038e-05	         0.000116535	         0.000105322	         0.000105357
       65       4.33648                    4s	         1.34507e-05	         0.000118179	         1.15172e-05	         0.000116144	         0.000105684	         0.000105679
       66       4.74083                    5s	         1.30405e-05	         0.000117395	         1.12832e-05	           0.0001156	         0.000106027	         0.000106033
       67       5.17583                    5s	         1.25853e-05	         0.000116612	         1.08597e-05	           0.0001151	         0.000106333	         0.000106359
       68       5.64329                    6s	         1.22854e-05	         0.000115846	         1.04498e-05	          0.00011473	         0.000106766	         0.000106804
       69        6.1451                    6s	         1.19259e-05	         0.000114834	         1.03311e-05	         0.000114031	         0.000107104	         0.000107079
       70        6.6832                    7s	         1.16491e-05	         0.000113942	          9.9646e-06	         0.000113415	         0.000107407	         0.000107444
       71       7.25966                    7s	         1.12428e-05	         0.000112856	         9.68219e-06	         0.000112717	         0.000107743	         0.000107732
       72       7.87658                    8s	         1.09649e-05	          0.00011197	         9.42944e-06	         0.000112214	         0.000108243	         0.000108175
       73       8.53619                    9s	         1.06242e-05	         0.000110817	         9.19171e-06	         0.000111377	         0.000108544	         0.000108538
       74       9.24079                    9s	         1.04288e-05	         0.000109726	         9.06636e-06	         0.000110718	         0.000108991	         0.000108954
       75       9.99275                   10s	         1.00619e-05	         0.000108701	         8.78604e-06	         0.000109948	         0.000109377	          0.00010938
       76       10.7946                   11s	         9.77617e-06	         0.000107334	         8.48481e-06	         0.000109098	         0.000109759	         0.000109763
       77       11.6488                   12s	         9.69212e-06	         0.000106022	         8.39602e-06	         0.000108156	          0.00011011	         0.000110129
       78       12.5581                   13s	         9.44902e-06	         0.000104866	         8.20473e-06	         0.000107346	         0.000110523	         0.000110507
       79       13.5253                   14s	         9.10401e-06	         0.000103585	         7.88683e-06	         0.000106496	         0.000110929	         0.000110936
       80       14.5532                   15s	         9.01519e-06	         0.000102211	         7.78617e-06	         0.000105572	         0.000111273	         0.000111285
       81       15.6448                   16s	         8.74517e-06	         0.000100743	         7.53318e-06	         0.000104413	         0.000111616	          0.00011163
       82       16.8032                   17s	         8.52522e-06	         9.94473e-05	         7.43671e-06	         0.000103537	         0.000112053	         0.000112068
       83       18.0315                   18s	         8.37108e-06	         9.79348e-05	         7.16589e-06	         0.000102376	         0.000112317	         0.000112363
       84       19.3331                   19s	          8.1737e-06	         9.64862e-05	         7.04312e-06	         0.000101361	          0.00011275	         0.000112769
       85       20.7113                   21s	         7.91408e-06	         9.51269e-05	         6.97434e-06	         0.000100375	         0.000113244	         0.000113221
       86       22.1698                   22s	         7.77261e-06	         9.35956e-05	         6.69709e-06	         9.90289e-05	         0.000113526	         0.000113517
       87        23.712                   24s	         7.73944e-06	         9.21303e-05	         6.76621e-06	         9.79919e-05	         0.000113917	          0.00011389
       88       25.3418                   25s	         7.48213e-06	         9.06106e-05	         6.42393e-06	         9.66936e-05	         0.000114257	         0.000114258
       89       27.0631                   27s	         7.37406e-06	         8.91939e-05	         6.39648e-06	         9.56788e-05	         0.000114597	         0.000114586
       90       28.8799                   29s	         7.11743e-06	         8.76806e-05	         6.27246e-06	         9.42999e-05	          0.00011491	         0.000114912
       91       30.7962                   31s	         7.06549e-06	         8.62383e-05	         5.99657e-06	         9.31495e-05	         0.000115214	         0.000115221
       92       32.8164                   33s	         7.06721e-06	         8.46461e-05	         5.99244e-06	         9.16999e-05	         0.000115551	         0.000115537
       93       34.9448                   35s	          6.8426e-06	         8.31878e-05	         5.90723e-06	         9.05057e-05	         0.000115778	         0.000115765
       94        37.186                   37s	         6.56587e-06	         8.17351e-05	         5.79995e-06	         8.92114e-05	         0.000116162	         0.000116149
       95       39.5446                   40s	          6.4433e-06	           8.027e-05	         5.61331e-06	         8.79564e-05	         0.000116423	         0.000116419
       96       42.0255                   42s	          6.2686e-06	         7.88779e-05	         5.42273e-06	         8.67425e-05	         0.000116676	         0.000116684
       97       44.6336                   45s	         6.30502e-06	         7.72907e-05	         5.26964e-06	         8.52528e-05	          0.00011699	          0.00011699
       98        47.374                   47s	         6.19669e-06	         7.59501e-05	         5.25196e-06	         8.40913e-05	         0.000117283	         0.000117276
       99       50.2519                   50s	          6.0565e-06	         7.45854e-05	          5.1342e-06	         8.26748e-05	         0.000117445	         0.000117473
      100       53.2727                   53s	         5.93191e-06	         7.31699e-05	         5.00602e-06	         8.14313e-05	         0.000117665	         0.000117657
      101        56.442                   56s	         5.68034e-06	         7.17829e-05	         5.07228e-06	         7.99741e-05	         0.000117887	         0.000117869
      102       59.7655                   60s	         5.53215e-06	         7.04427e-05	         5.00531e-06	         7.86705e-05	         0.000118101	           0.0001181
      103        63.249              01min03s	         5.54989e-06	         6.92378e-05	         4.85581e-06	         7.74934e-05	         0.000118351	         0.000118359
      104       66.8985              01min07s	         5.35192e-06	         6.77916e-05	         4.60287e-06	         7.60272e-05	         0.000118513	         0.000118527
      105       70.7203              01min11s	          5.4105e-06	         6.66133e-05	         4.63633e-06	         7.48819e-05	         0.000118706	         0.000118723
      106       74.7207              01min15s	         5.18403e-06	          6.5259e-05	         4.52601e-06	         7.34364e-05	         0.000118764	         0.000118765
      107       78.9062              01min19s	         4.86885e-06	         6.41916e-05	         4.43562e-06	         7.23499e-05	         0.000119035	         0.000119048
      108       83.2835              01min23s	         4.94764e-06	          6.2914e-05	         4.24209e-06	         7.09554e-05	         0.000119237	         0.000119218
      109       87.8596              01min28s	          4.9797e-06	         6.17201e-05	         4.16693e-06	         6.97236e-05	         0.000119332	         0.000119332
      110       92.6413              01min33s	         4.78927e-06	         6.06234e-05	         4.15612e-06	         6.85178e-05	         0.000119556	         0.000119557
      111       97.6361              01min38s	         4.73218e-06	         5.96693e-05	         4.01735e-06	         6.75278e-05	         0.000119749	         0.000119747
      112       102.851              01min43s	         4.45528e-06	         5.82906e-05	         4.02595e-06	          6.6019e-05	         0.000119788	         0.000119784
      113       108.294              01min48s	         4.60387e-06	         5.72978e-05	         3.82699e-06	         6.50209e-05	         0.000119997	         0.000120004
      114       113.973              01min54s	         4.47033e-06	         5.62878e-05	         3.81689e-06	         6.38159e-05	         0.000120058	         0.000120064
      115       119.896              02min---	         4.34767e-06	         5.51288e-05	         3.59527e-06	         6.26995e-05	         0.000120204	           0.0001202
      116       126.071              02min06s	         4.28477e-06	         5.42084e-05	         3.68381e-06	          6.1542e-05	         0.000120315	         0.000120309
      117       132.506              02min13s	         4.21113e-06	         5.29526e-05	         3.71919e-06	         6.02399e-05	         0.000120373	         0.000120369
      118        139.21              02min19s	         4.21054e-06	         5.22068e-05	         3.59239e-06	         5.93857e-05	         0.000120561	         0.000120572
      119       146.192              02min26s	         3.93788e-06	         5.10514e-05	         3.54876e-06	         5.81398e-05	         0.000120555	         0.000120556
      120       153.461              02min33s	         3.94846e-06	         5.03548e-05	         3.35957e-06	         5.72224e-05	         0.000120681	         0.000120679
      121       161.025              02min41s	         3.80417e-06	         4.93187e-05	         3.38407e-06	         5.61465e-05	         0.000120702	         0.000120697
      122       168.896              02min49s	         4.00154e-06	         4.83297e-05	         3.25263e-06	         5.50626e-05	         0.000120755	          0.00012076
      123       177.081              02min57s	         3.77993e-06	         4.76725e-05	          3.3744e-06	         5.42775e-05	         0.000120914	         0.000120916
      124       185.591              03min06s	         3.58099e-06	         4.67864e-05	         3.44145e-06	         5.32514e-05	         0.000121042	          0.00012104
      125       194.436              03min14s	         3.65969e-06	         4.58826e-05	         3.35948e-06	         5.23018e-05	         0.000121186	         0.000121186
      126       203.627              03min24s	          3.5342e-06	         4.50543e-05	         3.59634e-06	         5.13719e-05	          0.00012116	         0.000121154
      127       213.173              03min33s	         3.29983e-06	         4.43116e-05	          3.4079e-06	         5.04987e-05	         0.000121369	         0.000121378
      128       223.087              03min43s	          3.4831e-06	          4.3443e-05	         3.59269e-06	         4.95549e-05	          0.00012118	         0.000121177
      129       233.378              03min53s	         3.46344e-06	            4.29e-05	         3.24918e-06	         4.88685e-05	         0.000121437	         0.000121438
      130       244.058              04min04s	         3.15889e-06	         4.19276e-05	         4.08932e-06	         4.78758e-05	         0.000121383	         0.000121382
      131       255.139              04min15s	         3.01832e-06	         4.14249e-05	          3.8141e-06	         4.73241e-05	         0.000121567	         0.000121558
      132       266.632              04min27s	         3.10932e-06	         4.04624e-05	         4.21896e-06	         4.62694e-05	          0.00012143	         0.000121424
      133        278.55              04min39s	         3.09675e-06	         3.96847e-05	          3.6239e-06	         4.54113e-05	         0.000121673	         0.000121675
      134       290.904              04min51s	         3.11517e-06	         3.91295e-05	         4.32522e-06	         4.46761e-05	         0.000121505	         0.000121513
      135       303.707              05min04s	         3.14608e-06	         3.85258e-05	         3.81526e-06	         4.39771e-05	          0.00012181	         0.000121809
      136       316.972              05min17s	         3.01254e-06	         3.78755e-05	         4.71775e-06	          4.3299e-05	         0.000121611	         0.000121613
      137       330.713              05min31s	         2.91044e-06	         3.72976e-05	         4.12773e-06	         4.25909e-05	         0.000121868	         0.000121863
      138       344.942              05min45s	         2.90163e-06	         3.65799e-05	         4.72609e-06	         4.16006e-05	         0.000121633	         0.000121632
      139       359.672              06min---	         2.74667e-06	         3.59897e-05	          4.1936e-06	         4.13855e-05	         0.000122016	         0.000122012
      140       374.919              06min15s	         2.67855e-06	         3.54123e-05	         5.03994e-06	         4.04326e-05	         0.000121717	         0.000121714
      141       390.696              06min31s	         2.69479e-06	         3.48938e-05	         4.37052e-06	         3.99108e-05	         0.000121971	         0.000121967
      142       407.017              06min47s	         2.61036e-06	          3.4099e-05	         5.20789e-06	         3.90797e-05	         0.000121806	         0.000121809
      143       423.897              07min04s	         2.55434e-06	         3.36966e-05	         4.62632e-06	         3.86723e-05	         0.000122043	         0.000122041
      144       441.352              07min21s	         2.63068e-06	         3.30055e-05	         5.33527e-06	         3.78234e-05	         0.000121847	         0.000121847
      145       459.396              07min39s	         2.45965e-06	         3.25641e-05	          4.6663e-06	         3.74017e-05	         0.000122088	         0.000122091
      146       478.045              07min58s	         2.45666e-06	         3.22113e-05	         5.09115e-06	         3.67473e-05	         0.000121945	         0.000121945
      147       497.315              08min17s	         2.45238e-06	         3.17631e-05	         4.32716e-06	         3.64299e-05	         0.000122202	         0.000122202
      148       517.222              08min37s	         2.49611e-06	         3.10477e-05	         6.32832e-06	         3.55494e-05	         0.000122004	         0.000122003
      149       537.783              08min58s	         2.22355e-06	         3.08222e-05	         5.61587e-06	         3.54952e-05	         0.000122214	         0.000122213
      150       559.015              09min19s	         2.28865e-06	         3.00136e-05	         5.94162e-06	         3.44408e-05	         0.000122013	          0.00012201
      151       580.934              09min41s	         2.35848e-06	         2.96441e-05	         5.31865e-06	         3.42535e-05	         0.000122238	         0.000122238
      152       603.559              10min04s	          2.2889e-06	         2.92635e-05	         6.12566e-06	         3.33729e-05	         0.000122022	          0.00012202
      153       626.907              10min27s	          2.3332e-06	         2.89689e-05	         5.48703e-06	         3.33913e-05	         0.000122218	         0.000122217
      154       650.996              10min51s	          2.2701e-06	         2.83516e-05	         7.03271e-06	         3.24217e-05	         0.000122022	         0.000122019
      155       675.844              11min16s	         2.18327e-06	         2.78486e-05	         6.21059e-06	         3.23719e-05	         0.000122368	         0.000122367
      156       701.471              11min41s	         1.99483e-06	         2.74033e-05	         6.15292e-06	         3.14084e-05	         0.000122056	         0.000122056
      157       727.895              12min08s	         2.07928e-06	         2.70775e-05	         5.49099e-06	          3.1374e-05	         0.000122381	         0.000122382
      158       755.136              12min35s	         2.00463e-06	         2.66307e-05	         6.78303e-06	         3.04696e-05	         0.000122031	         0.000122032
      159       783.214              13min03s	         2.06573e-06	         2.64244e-05	         6.14779e-06	         3.07694e-05	         0.000122392	         0.000122393
      160       812.149              13min32s	         2.07236e-06	         2.59019e-05	         7.45213e-06	         2.97011e-05	         0.000122078	         0.000122078
      161       841.962              14min02s	         2.09503e-06	         2.55749e-05	         6.82278e-06	         3.00148e-05	         0.000122444	         0.000122443
      162       872.672              14min33s	         1.90971e-06	         2.51295e-05	         8.01486e-06	         2.87667e-05	         0.000122133	         0.000122134
      163       904.303              15min04s	         1.85929e-06	         2.47095e-05	          7.3789e-06	         2.91238e-05	         0.000122346	         0.000122345
      164       936.874              15min37s	         1.91027e-06	         2.44376e-05	         9.18292e-06	         2.79529e-05	         0.000122152	         0.000122152
      165       970.408              16min10s	          1.9569e-06	         2.40026e-05	         8.43703e-06	         2.86653e-05	         0.000122458	         0.000122458
      166       1004.93              16min45s	         1.95017e-06	         2.37509e-05	         5.89196e-06	         2.72089e-05	         0.000122247	         0.000122248
      167       1040.46              17min20s	         1.81915e-06	         2.34659e-05	          5.2836e-06	         2.72455e-05	         0.000122442	         0.000122441
      168       1077.02              17min57s	         1.55792e-06	         2.32612e-05	         7.96641e-06	         2.65863e-05	         0.000122204	         0.000122202
      169       1114.63              18min35s	         1.82145e-06	         2.26907e-05	         7.39172e-06	         2.69306e-05	         0.000122519	         0.000122521
      170       1153.32              19min13s	         1.77063e-06	         2.24016e-05	         9.03738e-06	         2.56144e-05	         0.000122147	         0.000122147
      171       1193.12              19min53s	         1.76318e-06	          2.2167e-05	         8.54368e-06	         2.67136e-05	         0.000122595	         0.000122595
      172       1234.04              20min34s	         1.72611e-06	         2.16576e-05	         1.02802e-05	         2.49206e-05	         0.000122158	         0.000122159
      173       1276.12              21min16s	         1.78877e-06	         2.15136e-05	         9.75982e-06	          2.6376e-05	         0.000122497	         0.000122497
      174       1319.37              21min59s	          1.6842e-06	         2.11884e-05	         1.07324e-05	         2.43269e-05	         0.000122156	         0.000122154
      175       1363.83              22min44s	         1.58178e-06	         2.10128e-05	          1.0147e-05	         2.59858e-05	         0.000122602	         0.000122602
      176       1409.52              23min30s	         1.68427e-06	         2.07354e-05	         9.55056e-06	         2.37969e-05	         0.000122312	         0.000122313
      177       1456.47              24min16s	         1.57615e-06	         2.04203e-05	         9.16856e-06	         2.50353e-05	         0.000122562	         0.000122562
      178        1504.7              25min05s	         1.65001e-06	         2.01935e-05	         1.23585e-05	         2.31854e-05	         0.000122317	         0.000122316
      179       1554.24              25min54s	           1.536e-06	         1.97946e-05	         1.17573e-05	         2.54397e-05	         0.000122628	         0.000122628
      180       1605.12              26min45s	         1.53487e-06	         1.94675e-05	         1.12535e-05	          2.2489e-05	         0.000122207	         0.000122208
      181       1657.37              27min37s	         1.51405e-06	         1.91297e-05	         1.06423e-05	          2.4314e-05	         0.000121937	         0.000121936
      182       1711.02              28min31s	         1.63143e-06	         1.89874e-05	         1.15156e-05	         2.17254e-05	         0.000121468	         0.000121467
      183       1766.09              29min26s	         1.40401e-06	         1.87882e-05	         1.09329e-05	         2.40093e-05	         0.000122005	         0.000122004
      184       1822.62              30min23s	         1.50036e-06	         1.85436e-05	         9.40758e-06	         2.12986e-05	         0.000121573	          0.00012157
      185       1880.64              31min21s	          1.1058e-06	         1.44816e-05	         9.93615e-06	         1.75789e-05	         0.000122445	         0.000122445
      186       1940.17              32min20s	         2.59897e-05	         1.21504e-05	          0.00011008	         0.000109365	         0.000124335	         0.000124333
      187       2001.25              33min21s	         9.09567e-07	         1.87063e-05	         2.64219e-05	         2.60526e-05	         0.000117412	         0.000117412
      188       2063.91              34min24s	         1.30129e-06	         1.84489e-05	         2.79427e-05	         2.56814e-05	         0.000117237	         0.000117239
      189       2128.19              35min28s	         1.34705e-06	         1.88878e-05	         3.01619e-05	         2.59355e-05	         0.000120146	         0.000120146
      190       2194.11              36min34s	         1.25626e-06	          1.8534e-05	         3.13589e-05	         2.54925e-05	         0.000119962	         0.000119963
      191        2261.7              37min42s	         1.30385e-06	         1.82624e-05	         3.28406e-05	         2.53171e-05	         0.000120003	         0.000120002
      192       2331.01              38min51s	         1.09313e-06	          1.7869e-05	          3.4117e-05	         2.48447e-05	         0.000119989	         0.000119989
      193       2402.06              40min02s	         1.13913e-06	         1.77598e-05	         3.53907e-05	         2.45307e-05	         0.000119902	         0.000119905
      194        2474.9              41min15s	         1.28641e-06	         1.75596e-05	         3.67334e-05	         2.42969e-05	         0.000119895	         0.000119893
      195       2549.54              42min30s	          1.1732e-06	         1.72572e-05	         3.78634e-05	         2.39416e-05	         0.000119594	         0.000119591
      196       2626.04              43min46s	         1.19221e-06	         1.71207e-05	         3.92082e-05	         2.36742e-05	         0.000119707	         0.000119706
      197       2704.42              45min04s	         1.24757e-06	         1.69531e-05	         4.03362e-05	         2.31448e-05	         0.000119769	         0.000119767
      198       2784.73              46min25s	         1.07689e-06	         1.65821e-05	         4.13473e-05	         2.29013e-05	         0.000119735	         0.000119734
      199          2867              47min47s	         1.09933e-06	          1.6404e-05	         4.25819e-05	         2.27659e-05	         0.000119633	         0.000119631
      200       2951.26              49min11s	         1.07968e-06	         1.61663e-05	         4.36883e-05	         2.22373e-05	         0.000119542	         0.000119533
      201       3037.56              50min38s	          1.0423e-06	         1.58172e-05	         4.47149e-05	         2.19489e-05	         0.000119506	         0.000119514
      202       3125.93              52min06s	         1.05651e-06	         1.57139e-05	         4.57084e-05	          2.1631e-05	         0.000119251	         0.000119249
      203       3216.42              53min36s	         1.06058e-06	         1.54395e-05	         4.68596e-05	         2.15266e-05	         0.000119123	         0.000119128
      204       3309.06              55min09s	         1.03513e-06	         1.53246e-05	         4.77434e-05	          2.1231e-05	          0.00011907	         0.000119075
      205       3403.89              56min44s	           9.512e-07	         1.51133e-05	          4.8778e-05	         2.09502e-05	         0.000119104	         0.000119096
      206       3500.96              58min21s	          1.0206e-06	         1.49635e-05	         4.97592e-05	         2.06274e-05	          0.00011894	         0.000118937
      207        3600.3           01h--------	         1.00862e-06	         1.46367e-05	         5.08181e-05	         2.02697e-05	         0.000118972	         0.000118961
      208       3701.96           01h01min42s	         9.01925e-07	         1.45531e-05	         5.17837e-05	         2.01462e-05	         0.000119042	         0.000119032
      209       3805.98           01h03min26s	         9.06223e-07	         1.43322e-05	         5.26882e-05	         1.98972e-05	         0.000118838	         0.000118841
      210        3912.4           01h05min12s	         1.02242e-06	           1.416e-05	         5.35469e-05	         1.96312e-05	         0.000118636	          0.00011863
      211       4021.27           01h07min01s	         9.90726e-07	         1.41177e-05	         5.46169e-05	          1.9373e-05	         0.000118622	         0.000118611
      212       4132.63           01h08min53s	         9.93509e-07	          1.3715e-05	         5.56144e-05	         1.91184e-05	         0.000118763	         0.000118775
      213       4246.52           01h10min47s	         9.40385e-07	         1.35896e-05	         5.64519e-05	         1.87536e-05	         0.000118753	         0.000118748
      214          4363           01h12min43s	         1.06688e-06	         1.34031e-05	         5.70952e-05	         1.83984e-05	         0.000118341	         0.000118342
      215        4482.1           01h14min42s	         9.42985e-07	         1.33215e-05	         5.81285e-05	          1.8411e-05	         0.000118462	         0.000118453
      216       4603.88           01h16min44s	         7.29413e-07	         1.30862e-05	         5.88927e-05	         1.82157e-05	         0.000118362	         0.000118356
      217       4728.37           01h18min48s	         8.90726e-07	         1.30199e-05	         5.97666e-05	         1.79153e-05	         0.000118163	         0.000118171
      218       4855.63           01h20min56s	          8.0133e-07	         1.28188e-05	         6.04929e-05	         1.77123e-05	         0.000118144	         0.000118148
      219       4985.71           01h23min06s	         8.23664e-07	         1.25419e-05	         6.12829e-05	         1.74406e-05	         0.000118065	         0.000118064
      220       5118.66           01h25min19s	         9.16611e-07	         1.24797e-05	         6.20875e-05	         1.71206e-05	         0.000117992	         0.000117991
      221       5254.52           01h27min35s	         8.80492e-07	         1.22765e-05	         6.29479e-05	         1.69751e-05	         0.000117891	         0.000117882
      222       5393.34           01h29min53s	         8.39371e-07	         1.20327e-05	         6.37142e-05	         1.68609e-05	         0.000118046	         0.000118054
