Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
       28     0.0303358                    0s	         4.67176e+20	         4.97871e+20	         1.42196e+21	         7.53093e+19	          1.5784e+20	         1.57489e+20
       29     0.0373912                    0s	         4.82212e+20	         5.11625e+20	         1.43304e+21	         8.06579e+19	           1.639e+20	         1.63833e+20
       30     0.0457507                    0s	          4.9632e+20	          5.2551e+20	         1.43983e+21	         8.54802e+19	         1.68707e+20	         1.68813e+20
       31     0.0555975                    0s	         5.07549e+20	         5.36401e+20	         1.44223e+21	         8.96302e+19	         1.73173e+20	         1.72908e+20
       32     0.0671332                    0s	         2.61378e+20	         2.75405e+20	         5.99415e+20	         5.13219e+19	         8.43881e+19	         8.43731e+19
       33     0.0805785                    0s	         6.41539e+17	         7.18503e+17	         7.12697e+17	         1.91919e+17	         1.62585e+17	         1.61999e+17
       34     0.0961747                    0s	         5.67572e+16	         1.24515e+17	         7.30675e+16	         7.47341e+16	          2.3378e+16	         2.33439e+16
       35      0.114185                    0s	         5.59433e+16	         1.20112e+17	         7.09008e+16	         7.46646e+16	         2.29217e+16	         2.28822e+16
       36      0.134895                    0s	         5.51398e+16	         1.15532e+17	         6.92161e+16	          7.4169e+16	         2.26041e+16	         2.25172e+16
       37      0.158615                    0s	         5.43953e+16	         1.10463e+17	         6.73202e+16	         7.39413e+16	         2.21087e+16	         2.20236e+16
       38       0.18568                    0s	         5.32775e+16	         1.05012e+17	          6.5028e+16	         7.34057e+16	         2.14264e+16	         2.13425e+16
       39      0.216451                    0s	         5.18382e+16	         9.92419e+16	         6.25692e+16	         7.27202e+16	         2.07508e+16	         2.07445e+16
       40      0.251319                    0s	         5.04565e+16	         9.33609e+16	         5.99645e+16	         7.21416e+16	         2.01114e+16	         2.00086e+16
       41      0.290702                    0s	         4.90454e+16	         8.68103e+16	         5.69153e+16	          7.1596e+16	         1.93476e+16	         1.92632e+16
       42      0.335051                    0s	         4.70041e+16	         8.06761e+16	           5.407e+16	          7.0828e+16	         1.84899e+16	         1.84905e+16
       43      0.384846                    0s	         4.55123e+16	         7.40337e+16	         5.12933e+16	         7.01263e+16	         1.76967e+16	         1.77451e+16
       44      0.440602                    0s	         4.35883e+16	         6.79806e+16	         4.82559e+16	           6.939e+16	          1.6917e+16	          1.6878e+16
       45       0.50287                    1s	         4.18531e+16	         6.19972e+16	         4.56036e+16	         6.87342e+16	         1.61109e+16	         1.60756e+16
       46      0.572236                    1s	         4.02253e+16	         5.64335e+16	         4.29254e+16	         6.83542e+16	          1.5345e+16	         1.53697e+16
       47      0.649323                    1s	          3.8552e+16	         5.12365e+16	         4.03773e+16	         6.73694e+16	         1.46452e+16	         1.46444e+16
       48      0.734794                    1s	         3.72332e+16	         4.63166e+16	         3.80372e+16	         6.68457e+16	         1.40267e+16	         1.39787e+16
       49      0.829354                    1s	         3.58425e+16	         4.21406e+16	         3.60837e+16	         6.63698e+16	         1.34443e+16	          1.3445e+16
       50      0.933749                    1s	         3.48625e+16	         3.83508e+16	         3.42408e+16	         6.58288e+16	         1.29522e+16	          1.2916e+16
       51       1.04877                    1s	         3.37394e+16	          3.5194e+16	         3.28279e+16	         6.53458e+16	         1.24573e+16	         1.24708e+16
       52       1.17525                    1s	         3.29902e+16	         3.25455e+16	         3.14904e+16	         6.51719e+16	         1.21343e+16	         1.20977e+16
       53       1.31408                    1s	         3.21957e+16	         3.03169e+16	         3.04109e+16	         6.49922e+16	         1.18107e+16	         1.18526e+16
       54       1.46619                    1s	         3.17618e+16	         2.87621e+16	         2.96198e+16	         6.48772e+16	         1.15469e+16	         1.16097e+16
       55       1.63255                    2s	          3.1452e+16	         2.75261e+16	         2.90511e+16	         6.48505e+16	         1.14024e+16	         1.14002e+16
       56       1.81421                    2s	         3.11519e+16	         2.66159e+16	         2.85352e+16	         6.47506e+16	         1.13004e+16	         1.12915e+16
       57       2.01226                    2s	          3.0948e+16	         2.59529e+16	          2.8215e+16	         6.48855e+16	         1.12008e+16	         1.11917e+16
       58       2.22783                    2s	         3.09547e+16	         2.56646e+16	          2.8045e+16	         6.48126e+16	         1.11725e+16	         1.11362e+16
       59       2.46214                    2s	         3.09009e+16	         2.54345e+16	          2.7946e+16	         6.49139e+16	         1.11243e+16	         1.10978e+16
       60       2.71645                    3s	         3.08369e+16	         2.53266e+16	         2.79234e+16	         6.49843e+16	         1.11469e+16	         1.11197e+16
       61       2.99207                    3s	         3.10287e+16	         2.53291e+16	         2.78662e+16	         6.52556e+16	         1.10977e+16	         1.11055e+16
       62        3.2904                    3s	         3.09619e+16	         2.54842e+16	         2.79025e+16	         6.52749e+16	         1.11128e+16	         1.11724e+16
       63       3.61289                    4s	         3.10664e+16	         2.55073e+16	         2.79959e+16	         6.56809e+16	         1.11537e+16	         1.11909e+16
       64       3.96105                    4s	         3.11564e+16	          2.5791e+16	         2.80414e+16	         6.57153e+16	         1.11827e+16	         1.12023e+16
       65       4.33648                    4s	         3.12547e+16	         2.58887e+16	         2.80787e+16	         6.61039e+16	          1.1263e+16	         1.11869e+16
       66       4.74083                    5s	         3.12991e+16	         2.60922e+16	         2.81901e+16	         6.62579e+16	         1.12278e+16	         1.12339e+16
       67       5.17583                    5s	         3.13814e+16	         2.62718e+16	          2.8211e+16	         6.65753e+16	         1.12899e+16	          1.1295e+16
       68       5.64329                    6s	         3.15174e+16	         2.63937e+16	         2.82883e+16	         6.69275e+16	         1.12922e+16	         1.13175e+16
       69        6.1451                    6s	         3.16139e+16	         2.66237e+16	         2.83449e+16	         6.70293e+16	         1.13217e+16	         1.13057e+16
       70        6.6832                    7s	         3.17354e+16	         2.69526e+16	         2.83799e+16	         6.73344e+16	         1.13369e+16	         1.13428e+16
       71       7.25966                    7s	         3.18673e+16	         2.70903e+16	         2.85184e+16	         6.76058e+16	         1.13644e+16	         1.14216e+16
       72       7.87658                    8s	         3.20851e+16	         2.73811e+16	         2.86412e+16	         6.80354e+16	         1.14535e+16	         1.13981e+16
       73       8.53619                    9s	         3.20699e+16	         2.76105e+16	         2.86438e+16	         6.85237e+16	         1.14522e+16	         1.14441e+16
       74       9.24079                    9s	         3.23058e+16	         2.78462e+16	         2.87724e+16	         6.85934e+16	         1.15128e+16	         1.14895e+16
       75       9.99275                   10s	         3.24126e+16	          2.8177e+16	         2.89024e+16	         6.88382e+16	         1.15131e+16	         1.15006e+16
       76       10.7946                   11s	         3.24041e+16	         2.83369e+16	         2.90004e+16	         6.93551e+16	         1.15905e+16	         1.16269e+16
       77       11.6488                   12s	         3.26309e+16	         2.85791e+16	         2.90742e+16	         6.96949e+16	         1.16084e+16	         1.16274e+16
       78       12.5581                   13s	         3.27569e+16	         2.88476e+16	         2.91776e+16	         7.00404e+16	         1.16433e+16	         1.16228e+16
       79       13.5253                   14s	         3.29527e+16	         2.91901e+16	         2.93194e+16	         7.04703e+16	         1.16861e+16	         1.16886e+16
       80       14.5532                   15s	         3.31115e+16	          2.9377e+16	         2.93637e+16	         7.08214e+16	         1.17282e+16	         1.17714e+16
       81       15.6448                   16s	         3.32555e+16	          2.9605e+16	         2.93884e+16	         7.12477e+16	         1.17741e+16	         1.17621e+16
       82       16.8032                   17s	         3.33288e+16	         3.00975e+16	         2.95752e+16	         7.15801e+16	         1.18228e+16	         1.18464e+16
       83       18.0315                   18s	         3.34254e+16	         3.02127e+16	          2.9721e+16	         7.18991e+16	         1.18615e+16	         1.18662e+16
       84       19.3331                   19s	         3.36003e+16	         3.07114e+16	          2.9804e+16	         7.22698e+16	         1.18694e+16	         1.19173e+16
       85       20.7113                   21s	         3.38598e+16	         3.08709e+16	         2.99214e+16	         7.28096e+16	         1.19592e+16	         1.19761e+16
       86       22.1698                   22s	         3.40828e+16	         3.10994e+16	         2.99889e+16	         7.31132e+16	           1.198e+16	         1.19968e+16
       87        23.712                   24s	         3.41165e+16	         3.14431e+16	         3.01486e+16	         7.36058e+16	         1.20521e+16	         1.20449e+16
       88       25.3418                   25s	         3.42194e+16	         3.17311e+16	         3.02857e+16	         7.40858e+16	         1.21384e+16	         1.21117e+16
       89       27.0631                   27s	         3.43378e+16	         3.19784e+16	         3.03731e+16	         7.43587e+16	         1.21373e+16	         1.21122e+16
       90       28.8799                   29s	         3.45051e+16	         3.22783e+16	         3.13831e+16	         7.48115e+16	         1.21703e+16	         1.21852e+16
       91       30.7962                   31s	         3.45853e+16	         3.26047e+16	         3.05336e+16	         7.52351e+16	         1.22224e+16	         1.22302e+16
       92       32.8164                   33s	          3.4886e+16	         3.27794e+16	         3.06621e+16	         7.55464e+16	         1.22721e+16	         1.22444e+16
       93       34.9448                   35s	         3.49965e+16	         3.31347e+16	         3.08055e+16	         7.59659e+16	         1.23208e+16	         1.23032e+16
       94        37.186                   37s	         3.51708e+16	         3.33275e+16	          3.0939e+16	         7.65791e+16	         1.23855e+16	         1.23512e+16
       95       39.5446                   40s	         3.52662e+16	          3.3617e+16	         3.10189e+16	         7.69316e+16	         1.24258e+16	         1.23618e+16
       96       42.0255                   42s	         3.53795e+16	         3.39345e+16	         3.11117e+16	         7.72962e+16	         1.24422e+16	         1.24591e+16
       97       44.6336                   45s	          3.5454e+16	         3.41496e+16	          3.1216e+16	         7.75704e+16	          1.2503e+16	         1.24689e+16
       98        47.374                   47s	         3.56565e+16	         3.43634e+16	           3.133e+16	         7.81278e+16	         1.25167e+16	         1.25263e+16
       99       50.2519                   50s	         3.58055e+16	         3.47058e+16	         3.14555e+16	         7.85381e+16	         1.25656e+16	         1.25878e+16
      100       53.2727                   53s	          3.5923e+16	         3.48664e+16	         3.15535e+16	         7.87102e+16	         1.25918e+16	         1.26036e+16
      101        56.442                   56s	         3.60429e+16	         3.51272e+16	          3.1611e+16	          7.9107e+16	         1.26174e+16	         1.26443e+16
      102       59.7655                   60s	         3.60922e+16	         3.53436e+16	         3.18295e+16	         7.94872e+16	         1.26825e+16	         1.26873e+16
      103        63.249              01min03s	         3.63033e+16	         3.55047e+16	         3.18416e+16	         7.97354e+16	         1.26876e+16	          1.2704e+16
      104       66.8985              01min07s	         3.64282e+16	         3.57207e+16	         3.19883e+16	         8.01879e+16	         1.27409e+16	         1.27399e+16
      105       70.7203              01min11s	         3.64607e+16	         3.59879e+16	         3.20438e+16	         8.04842e+16	         1.27812e+16	         1.27763e+16
      106       74.7207              01min15s	         3.66093e+16	         3.60495e+16	          3.2101e+16	         8.06727e+16	         1.28641e+16	         1.27885e+16
      107       78.9062              01min19s	         3.66734e+16	         3.63495e+16	          3.2191e+16	         8.10452e+16	         1.28227e+16	         1.28241e+16
      108       83.2835              01min23s	         3.68074e+16	         3.64354e+16	         3.22679e+16	         8.13607e+16	         1.28757e+16	          1.2868e+16
      109       87.8596              01min28s	         3.68833e+16	         3.67781e+16	         3.22873e+16	         8.17627e+16	         1.28872e+16	          1.2866e+16
      110       92.6413              01min33s	         3.70166e+16	         3.68262e+16	         3.24144e+16	         8.19543e+16	         1.29435e+16	         1.29536e+16
      111       97.6361              01min38s	         3.71935e+16	         3.70099e+16	         3.24435e+16	         8.22354e+16	          1.2956e+16	         1.29747e+16
      112       102.851              01min43s	         3.71522e+16	         3.71003e+16	         3.24548e+16	         8.24067e+16	         1.30151e+16	         1.30034e+16
      113       108.294              01min48s	         3.72753e+16	         3.73332e+16	         3.26797e+16	         8.29088e+16	         1.30016e+16	         1.30193e+16
      114       113.973              01min54s	         3.73987e+16	         3.74896e+16	         3.28072e+16	          8.2851e+16	         1.30002e+16	         1.30797e+16
      115       119.896              02min---	         3.74154e+16	         3.76454e+16	         3.27122e+16	         8.33766e+16	         1.30523e+16	         1.30527e+16
      116       126.071              02min06s	         3.75132e+16	          3.7743e+16	          3.2832e+16	         8.35002e+16	         1.31486e+16	         1.30817e+16
      117       132.506              02min13s	         3.75791e+16	         3.78556e+16	         3.28246e+16	         8.37077e+16	         1.31033e+16	         1.30869e+16
      118        139.21              02min19s	         3.77402e+16	         3.79781e+16	          3.2961e+16	         8.38172e+16	         1.31235e+16	         1.31235e+16
      119       146.192              02min26s	         3.77031e+16	         3.79652e+16	         3.29592e+16	         8.39161e+16	         1.31208e+16	         1.31271e+16
      120       153.461              02min33s	         3.79242e+16	           3.834e+16	         3.30279e+16	         8.42147e+16	         1.31805e+16	         1.32023e+16
      121       161.025              02min41s	          3.7808e+16	         3.83116e+16	         3.31048e+16	         8.41729e+16	         1.31724e+16	         1.31801e+16
      122       168.896              02min49s	         3.78274e+16	         3.84437e+16	         3.30567e+16	         8.46052e+16	         1.31963e+16	         1.32341e+16
      123       177.081              02min57s	         3.80011e+16	         3.86266e+16	         3.31453e+16	         8.46446e+16	         1.32239e+16	         1.32092e+16
      124       185.591              03min06s	         3.80194e+16	         3.87225e+16	         3.33275e+16	         8.47127e+16	         1.32143e+16	         1.32174e+16
      125       194.436              03min14s	         3.80503e+16	         3.86135e+16	         3.32203e+16	         8.49017e+16	         1.32572e+16	          1.3291e+16
      126       203.627              03min24s	         3.81625e+16	         3.87822e+16	         3.32776e+16	         8.51529e+16	         1.32874e+16	         1.32622e+16
      127       213.173              03min33s	         3.82011e+16	         3.88457e+16	         3.33722e+16	         8.52358e+16	         1.32866e+16	         1.32959e+16
      128       223.087              03min43s	         3.81498e+16	         3.89282e+16	         3.32645e+16	         8.53691e+16	         1.32902e+16	         1.32726e+16
      129       233.378              03min53s	         3.81798e+16	         3.89883e+16	         3.33801e+16	         8.54869e+16	         1.33048e+16	         1.33049e+16
      130       244.058              04min04s	          3.8213e+16	         3.90421e+16	         3.36929e+16	         8.55548e+16	         1.33154e+16	         1.33138e+16
      131       255.139              04min15s	         3.83508e+16	         3.91464e+16	         3.35131e+16	         8.57406e+16	         1.33067e+16	         1.33343e+16
      132       266.632              04min27s	         3.83537e+16	         3.91569e+16	         3.34349e+16	         8.58125e+16	         1.33704e+16	         1.33618e+16
      133        278.55              04min39s	         3.83872e+16	         3.92765e+16	         3.35162e+16	         8.59036e+16	         1.33347e+16	         1.33639e+16
      134       290.904              04min51s	         3.83272e+16	         3.93036e+16	         3.35194e+16	         8.60346e+16	         1.33559e+16	          1.3409e+16
      135       303.707              05min04s	         3.83507e+16	         3.94477e+16	         3.35548e+16	         8.60838e+16	         1.33983e+16	         1.33784e+16
      136       316.972              05min17s	         3.85417e+16	         3.94738e+16	         3.35107e+16	         8.62786e+16	         1.34152e+16	         1.33709e+16
      137       330.713              05min31s	         3.86537e+16	          3.9464e+16	         3.36408e+16	         8.63195e+16	         1.34107e+16	          1.3383e+16
      138       344.942              05min45s	         3.85126e+16	          3.9511e+16	         3.35935e+16	          8.6227e+16	         1.34137e+16	         1.34221e+16
      139       359.672              06min---	         3.86426e+16	         3.98345e+16	         3.36754e+16	          8.6641e+16	         1.34247e+16	         1.33746e+16
      140       374.919              06min15s	         3.86409e+16	         3.95971e+16	         3.37755e+16	         8.65797e+16	         1.34318e+16	         1.34157e+16
      141       390.696              06min31s	          3.8618e+16	         3.96687e+16	         3.37321e+16	         8.64034e+16	         1.34644e+16	         1.34133e+16
      142       407.017              06min47s	         3.86324e+16	         3.96658e+16	         3.35842e+16	         8.66754e+16	         1.34612e+16	          1.3429e+16
      143       423.897              07min04s	         3.86168e+16	         3.98227e+16	         3.37358e+16	         8.68122e+16	         1.34466e+16	         1.34711e+16
      144       441.352              07min21s	          3.8586e+16	         3.97174e+16	         3.36819e+16	         8.68121e+16	         1.34777e+16	         1.34172e+16
      145       459.396              07min39s	         3.87642e+16	         3.98431e+16	         3.37202e+16	         8.67922e+16	         1.34182e+16	         1.34727e+16
      146       478.045              07min58s	         3.87691e+16	         3.98852e+16	         3.36124e+16	         8.70501e+16	         1.34431e+16	         1.34605e+16
      147       497.315              08min17s	          3.8956e+16	         3.99699e+16	         3.37783e+16	          8.7074e+16	         1.34673e+16	         1.34406e+16
      148       517.222              08min37s	         3.87526e+16	         3.99475e+16	         3.37164e+16	         8.70453e+16	         1.34941e+16	         1.34304e+16
      149       537.783              08min58s	         3.88336e+16	         4.00211e+16	         3.38974e+16	         8.70149e+16	         1.35199e+16	         1.34618e+16
      150       559.015              09min19s	          3.8779e+16	         4.01285e+16	         3.37181e+16	         8.73581e+16	         1.34876e+16	         1.35197e+16
      151       580.934              09min41s	         3.89083e+16	         4.01018e+16	         3.38684e+16	         8.74648e+16	         1.34975e+16	         1.34922e+16
      152       603.559              10min04s	         3.88145e+16	         4.00684e+16	         3.38202e+16	         8.73463e+16	         1.35025e+16	         1.35089e+16
      153       626.907              10min27s	         3.87695e+16	         4.01477e+16	         3.39344e+16	         8.73032e+16	         1.34938e+16	         1.34729e+16
      154       650.996              10min51s	         3.87306e+16	         4.01216e+16	         3.38721e+16	         8.71764e+16	         1.35259e+16	         1.34718e+16
      155       675.844              11min16s	         3.89713e+16	         4.01707e+16	         3.39202e+16	         8.74877e+16	         1.35092e+16	         1.35035e+16
      156       701.471              11min41s	          3.8863e+16	         4.01809e+16	         3.37998e+16	         8.74702e+16	         1.34976e+16	         1.34767e+16
      157       727.895              12min08s	         3.89756e+16	         4.01601e+16	         3.38818e+16	         8.74882e+16	           1.351e+16	         1.35302e+16
      158       755.136              12min35s	         3.89026e+16	         4.01952e+16	         3.39273e+16	         8.74334e+16	         1.35288e+16	          1.3507e+16
      159       783.214              13min03s	         3.88975e+16	         4.02767e+16	         3.39028e+16	         8.77307e+16	         1.35495e+16	         1.35182e+16
      160       812.149              13min32s	         3.88416e+16	         4.02993e+16	          3.3867e+16	         8.76776e+16	         1.35095e+16	         1.35492e+16
      161       841.962              14min02s	         3.89602e+16	         4.04082e+16	         3.39814e+16	         8.74949e+16	         1.35727e+16	          1.3542e+16
      162       872.672              14min33s	         3.88801e+16	         4.02178e+16	         3.38949e+16	         8.75661e+16	         1.35301e+16	         1.35453e+16
      163       904.303              15min04s	         3.89343e+16	         4.04485e+16	         3.40048e+16	         8.76449e+16	         1.35873e+16	         1.35386e+16
      164       936.874              15min37s	         3.88801e+16	         4.02435e+16	         3.37918e+16	         8.77011e+16	           1.349e+16	         1.35143e+16
      165       970.408              16min10s	         3.90389e+16	         4.03091e+16	         3.40312e+16	         8.78049e+16	         1.35595e+16	         1.35633e+16
      166       1004.93              16min45s	         3.89876e+16	         4.04269e+16	         3.39435e+16	         8.79802e+16	         1.36183e+16	         1.35416e+16
      167       1040.46              17min20s	         3.90042e+16	         4.03418e+16	         3.39632e+16	         8.77075e+16	         1.35493e+16	         1.35663e+16
      168       1077.02              17min57s	         3.89576e+16	         4.04399e+16	         3.39296e+16	         8.78582e+16	         1.35426e+16	         1.35439e+16
      169       1114.63              18min35s	         3.89538e+16	         4.03377e+16	          3.4197e+16	         8.79646e+16	         1.35773e+16	         1.35671e+16
      170       1153.32              19min13s	         3.90213e+16	         4.04715e+16	         3.38396e+16	         8.78755e+16	         1.35253e+16	         1.35145e+16
      171       1193.12              19min53s	         3.91108e+16	         4.05882e+16	         3.40947e+16	         8.81207e+16	         1.35832e+16	         1.36118e+16
      172       1234.04              20min34s	         3.90598e+16	         4.03506e+16	         3.38857e+16	         8.84083e+16	         1.35256e+16	         1.35129e+16
      173       1276.12              21min16s	         3.90548e+16	         4.06381e+16	         3.40694e+16	         8.79857e+16	         1.35522e+16	         1.35628e+16
      174       1319.37              21min59s	         3.90014e+16	         4.04675e+16	         3.38852e+16	         8.79555e+16	         1.35742e+16	         1.35299e+16
      175       1363.83              22min44s	         3.91347e+16	         4.06445e+16	         3.42235e+16	         8.81098e+16	         1.35752e+16	         1.36572e+16
      176       1409.52              23min30s	         3.90093e+16	         4.05736e+16	         3.38625e+16	         8.79569e+16	         1.35296e+16	         1.36112e+16
      177       1456.47              24min16s	         3.92044e+16	         4.05092e+16	         3.40471e+16	         8.81962e+16	         1.36116e+16	          1.3611e+16
      178        1504.7              25min05s	         3.88486e+16	         4.03773e+16	         3.38438e+16	         8.78306e+16	         1.35336e+16	         1.35452e+16
      179       1554.24              25min54s	         3.91845e+16	         4.05432e+16	         3.42188e+16	         8.81023e+16	          1.3585e+16	         1.36204e+16
      180       1605.12              26min45s	         3.89984e+16	         4.04689e+16	         3.37971e+16	         8.80273e+16	         1.35515e+16	         1.35602e+16
      181       1657.37              27min37s	         3.91989e+16	          4.0566e+16	         3.41976e+16	         8.81763e+16	         1.36188e+16	         1.35848e+16
      182       1711.02              28min31s	         3.90715e+16	         4.04749e+16	         3.37866e+16	         8.79844e+16	         1.35501e+16	         1.35564e+16
      183       1766.09              29min26s	         3.91395e+16	         4.06947e+16	         3.42432e+16	         9.09632e+16	         1.36229e+16	         1.35887e+16
      184       1822.62              30min23s	         3.90106e+16	         4.05534e+16	         3.38555e+16	         8.80683e+16	         1.35672e+16	         1.35329e+16
      185       1880.64              31min21s	         3.13633e+16	         3.27042e+16	         2.74012e+16	         7.04838e+16	         1.08626e+16	         1.08783e+16
      186       1940.17              32min20s	         4.83092e+12	         4.97874e+12	         8.17788e+12	         6.54034e+12	         1.63673e+12	         1.63764e+12
      187       2001.25              33min21s	         3.48737e+12	         3.62056e+12	         6.93147e+12	         3.46111e+12	         1.18519e+12	         1.18085e+12
      188       2063.91              34min24s	         3.45405e+12	         3.58196e+12	         6.89026e+12	         3.43239e+12	         1.17211e+12	         1.17326e+12
      189       2128.19              35min28s	         3.42359e+12	         3.56008e+12	         6.80958e+12	         3.40059e+12	         1.16381e+12	         1.16156e+12
      190       2194.11              36min34s	         3.39073e+12	         3.53585e+12	         6.75239e+12	          3.3783e+12	         1.15191e+12	         1.15366e+12
      191        2261.7              37min42s	         3.36381e+12	         3.51249e+12	         6.69009e+12	         3.35545e+12	         1.14252e+12	         1.14301e+12
      192       2331.01              38min51s	         3.33758e+12	         3.46708e+12	         6.62146e+12	         3.31151e+12	         1.13362e+12	         1.13221e+12
      193       2402.06              40min02s	         3.30369e+12	         3.44117e+12	         6.56107e+12	         3.27942e+12	         1.12219e+12	         1.12264e+12
      194        2474.9              41min15s	         3.28738e+12	          3.3994e+12	         6.48935e+12	         3.27185e+12	          1.1095e+12	         1.10974e+12
      195       2549.54              42min30s	          3.2498e+12	         3.37681e+12	         6.42872e+12	         3.23103e+12	         1.10429e+12	          1.1055e+12
      196       2626.04              43min46s	         3.21185e+12	         3.34708e+12	         6.36437e+12	         3.19367e+12	         1.09824e+12	         1.09365e+12
      197       2704.42              45min04s	         3.18369e+12	         3.31621e+12	         6.29563e+12	         3.15442e+12	         1.08142e+12	         1.10201e+12
      198       2784.73              46min25s	         3.14368e+12	         3.27452e+12	         6.21564e+12	          3.1447e+12	         1.07261e+12	         1.07068e+12
      199          2867              47min47s	         3.12828e+12	         3.24411e+12	         6.16734e+12	         3.10849e+12	         1.05872e+12	         1.06128e+12
      200       2951.26              49min11s	         3.07611e+12	         3.21478e+12	         6.09593e+12	         3.07026e+12	          1.0509e+12	         1.04878e+12
      201       3037.56              50min38s	         3.05255e+12	         3.18978e+12	         6.02243e+12	         3.03887e+12	         1.04273e+12	         1.03912e+12
      202       3125.93              52min06s	         3.01821e+12	          3.1372e+12	         5.95833e+12	         3.02091e+12	         1.02598e+12	         1.02682e+12
      203       3216.42              53min36s	         2.97988e+12	         3.10762e+12	         5.87485e+12	         2.97453e+12	         1.01382e+12	          1.0177e+12
      204       3309.06              55min09s	         2.94472e+12	         3.07836e+12	          5.8141e+12	         2.93924e+12	         1.00835e+12	         1.00475e+12
      205       3403.89              56min44s	         2.90613e+12	         3.04305e+12	         5.74947e+12	         2.90324e+12	         9.95265e+11	         9.92685e+11
      206       3500.96              58min21s	         2.87898e+12	         3.00973e+12	         5.67007e+12	         2.88068e+12	         9.81852e+11	         9.81264e+11
      207        3600.3           01h--------	         2.84651e+12	         2.97074e+12	         5.59581e+12	         2.83542e+12	         9.72824e+11	         9.70548e+11
      208       3701.96           01h01min42s	         2.81322e+12	         2.93163e+12	         5.51675e+12	         2.80879e+12	         9.58945e+11	         9.58112e+11
