Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
       50      0.933749                    1s	          1.3699e+16	         3.32659e+18	         1.31366e+19	         2.59708e+22	         2.63897e+22	          2.6388e+22
       51       1.04877                    1s	         1.31399e+16	         2.99175e+18	         1.31362e+19	         2.59697e+22	         2.63904e+22	         2.63888e+22
       52       1.17525                    1s	         1.28116e+16	         2.71465e+18	         1.31361e+19	         2.59683e+22	         2.63912e+22	         2.63896e+22
       53       1.31408                    1s	         1.23456e+16	         2.49094e+18	          1.3136e+19	         2.59668e+22	         2.63921e+22	         2.63904e+22
       54       1.46619                    1s	         1.21131e+16	         2.31683e+18	         1.31359e+19	         2.59651e+22	          2.6393e+22	         2.63913e+22
       55       1.63255                    2s	         1.18462e+16	         2.18643e+18	         1.31357e+19	         2.59633e+22	          2.6394e+22	         2.63923e+22
       56       1.81421                    2s	         1.16417e+16	         2.09109e+18	         1.31357e+19	         2.59613e+22	         2.63951e+22	         2.63934e+22
       57       2.01226                    2s	         1.15636e+16	         2.02592e+18	         1.31359e+19	         2.59591e+22	         2.63962e+22	         2.63945e+22
       58       2.22783                    2s	         1.13343e+16	         1.98236e+18	         1.31356e+19	         2.59566e+22	         2.63974e+22	         2.63958e+22
       59       2.46214                    2s	         1.14287e+16	         1.95711e+18	         1.31358e+19	          2.5954e+22	         2.63988e+22	         2.63971e+22
       60       2.71645                    3s	         1.12938e+16	         1.94032e+18	         1.31357e+19	         2.59511e+22	         2.64003e+22	         2.63986e+22
       61       2.99207                    3s	         1.15735e+16	         1.93688e+18	         1.31353e+19	         2.59479e+22	         2.64018e+22	         2.64002e+22
       62        3.2904                    3s	          1.1659e+16	         1.93272e+18	         1.31355e+19	         2.59445e+22	         2.64035e+22	         2.64019e+22
       63       3.61289                    4s	         1.13441e+16	         1.93637e+18	         1.31356e+19	         2.59408e+22	         2.64054e+22	         2.64037e+22
       64       3.96105                    4s	         1.16318e+16	         1.93961e+18	         1.31355e+19	         2.59368e+22	         2.64074e+22	         2.64057e+22
       65       4.33648                    4s	         1.16012e+16	         1.94323e+18	         1.31355e+19	         2.59324e+22	         2.64095e+22	         2.64079e+22
       66       4.74083                    5s	         1.14942e+16	         1.94981e+18	         1.31355e+19	         2.59278e+22	         2.64119e+22	         2.64102e+22
       67       5.17583                    5s	         1.17138e+16	         1.95419e+18	         1.31355e+19	         2.59227e+22	         2.64144e+22	         2.64127e+22
       68       5.64329                    6s	         1.15934e+16	         1.95333e+18	         1.31357e+19	         2.59173e+22	         2.64171e+22	         2.64155e+22
       69        6.1451                    6s	          1.2043e+16	         1.96121e+18	         1.31355e+19	         2.59114e+22	           2.642e+22	         2.64184e+22
       70        6.6832                    7s	         1.20194e+16	         1.97084e+18	         1.31355e+19	         2.59052e+22	         2.64232e+22	         2.64215e+22
       71       7.25966                    7s	         1.19708e+16	         1.98038e+18	         1.31355e+19	         2.58984e+22	         2.64265e+22	         2.64249e+22
       72       7.87658                    8s	         1.21768e+16	         1.98471e+18	         1.31355e+19	         2.58912e+22	         2.64302e+22	         2.64285e+22
       73       8.53619                    9s	         1.22811e+16	         1.99439e+18	         1.31357e+19	         2.58834e+22	         2.64341e+22	         2.64324e+22
       74       9.24079                    9s	         1.17406e+16	         2.00239e+18	         1.31356e+19	          2.5875e+22	         2.64382e+22	         2.64366e+22
       75       9.99275                   10s	         1.19201e+16	          2.0096e+18	         1.31353e+19	         2.58661e+22	         2.64427e+22	          2.6441e+22
       76       10.7946                   11s	         1.21248e+16	         2.01983e+18	         1.31357e+19	         2.58566e+22	         2.64475e+22	         2.64458e+22
       77       11.6488                   12s	         1.20245e+16	         2.03148e+18	         1.31358e+19	         2.58463e+22	         2.64526e+22	         2.64509e+22
       78       12.5581                   13s	         1.23994e+16	         2.04086e+18	         1.31352e+19	         2.58354e+22	          2.6458e+22	         2.64563e+22
       79       13.5253                   14s	         1.21725e+16	          2.0512e+18	         1.31355e+19	         2.58238e+22	         2.64638e+22	         2.64621e+22
       80       14.5532                   15s	         1.27161e+16	         2.05207e+18	         1.31351e+19	         2.58114e+22	           2.647e+22	         2.64684e+22
       81       15.6448                   16s	         1.24717e+16	          2.0726e+18	         1.31354e+19	         2.57981e+22	         2.64766e+22	          2.6475e+22
       82       16.8032                   17s	         1.23787e+16	         2.07687e+18	         1.31351e+19	         2.57841e+22	         2.64837e+22	          2.6482e+22
       83       18.0315                   18s	         1.26696e+16	         2.08847e+18	         1.31351e+19	         2.57691e+22	         2.64912e+22	         2.64895e+22
       84       19.3331                   19s	         1.24133e+16	         2.09907e+18	         1.31354e+19	         2.57531e+22	         2.64991e+22	         2.64975e+22
       85       20.7113                   21s	         1.26299e+16	         2.10505e+18	         1.31354e+19	         2.57361e+22	         2.65076e+22	          2.6506e+22
       86       22.1698                   22s	          1.3063e+16	         2.12441e+18	         1.31356e+19	         2.57181e+22	         2.65166e+22	          2.6515e+22
       87        23.712                   24s	          1.2651e+16	         2.13321e+18	         1.31349e+19	          2.5699e+22	         2.65262e+22	         2.65245e+22
       88       25.3418                   25s	         1.35705e+16	         2.14728e+18	         1.31351e+19	         2.56787e+22	         2.65363e+22	         2.65347e+22
       89       27.0631                   27s	         1.24843e+16	         2.15049e+18	         1.31349e+19	         2.56572e+22	         2.65471e+22	         2.65454e+22
       90       28.8799                   29s	         1.27875e+16	         2.17107e+18	         1.31344e+19	         2.56344e+22	         2.65584e+22	         2.65568e+22
       91       30.7962                   31s	         1.36573e+16	         2.17329e+18	         1.31348e+19	         2.56103e+22	         2.65705e+22	         2.65688e+22
       92       32.8164                   33s	         1.37046e+16	         2.19046e+18	         1.31345e+19	         2.55847e+22	         2.65833e+22	         2.65816e+22
       93       34.9448                   35s	         1.31367e+16	         2.19673e+18	         1.31344e+19	         2.55577e+22	         2.65968e+22	         2.65951e+22
       94        37.186                   37s	         1.31816e+16	         2.20954e+18	         1.31346e+19	         2.55292e+22	          2.6611e+22	         2.66094e+22
       95       39.5446                   40s	         1.32289e+16	         2.22318e+18	         1.31338e+19	         2.54991e+22	         2.66261e+22	         2.66244e+22
       96       42.0255                   42s	         1.36102e+16	         2.21502e+18	         1.31334e+19	         2.54673e+22	          2.6642e+22	         2.66403e+22
       97       44.6336                   45s	         1.42817e+16	         2.22958e+18	          1.3134e+19	         2.54337e+22	         2.66588e+22	         2.66571e+22
       98        47.374                   47s	         1.40432e+16	         2.24735e+18	         1.31343e+19	         2.53983e+22	         2.66765e+22	         2.66748e+22
       99       50.2519                   50s	          1.4621e+16	         2.25251e+18	         1.31333e+19	         2.53611e+22	         2.66951e+22	         2.66934e+22
      100       53.2727                   53s	         1.29331e+16	         2.25446e+18	         1.31342e+19	         2.53218e+22	         2.67147e+22	          2.6713e+22
      101        56.442                   56s	         1.37178e+16	         2.25488e+18	         1.31339e+19	         2.52805e+22	         2.67354e+22	         2.67337e+22
      102       59.7655                   60s	         1.33395e+16	          2.2774e+18	         1.31339e+19	         2.52371e+22	         2.67571e+22	         2.67554e+22
      103        63.249              01min03s	         1.29657e+16	         2.26597e+18	         1.31329e+19	         2.51914e+22	         2.67799e+22	         2.67782e+22
      104       66.8985              01min07s	         1.48251e+16	         2.28475e+18	         1.31334e+19	         2.51434e+22	         2.68039e+22	         2.68022e+22
      105       70.7203              01min11s	         1.39533e+16	         2.28042e+18	         1.31322e+19	          2.5093e+22	         2.68291e+22	         2.68275e+22
      106       74.7207              01min15s	         1.24932e+16	         2.29935e+18	         1.31326e+19	         2.50401e+22	         2.68555e+22	         2.68539e+22
      107       78.9062              01min19s	         1.36031e+16	          2.2796e+18	         1.31317e+19	         2.49846e+22	         2.68832e+22	         2.68817e+22
      108       83.2835              01min23s	         1.42057e+16	         2.29287e+18	         1.31313e+19	         2.49265e+22	         2.69123e+22	         2.69107e+22
      109       87.8596              01min28s	         1.31764e+16	         2.30833e+18	         1.31312e+19	         2.48655e+22	         2.69428e+22	         2.69412e+22
      110       92.6413              01min33s	         1.38037e+16	         2.30997e+18	         1.31308e+19	         2.48017e+22	         2.69747e+22	         2.69731e+22
      111       97.6361              01min38s	         1.32486e+16	         2.29496e+18	         1.31314e+19	         2.47348e+22	         2.70082e+22	         2.70065e+22
      112       102.851              01min43s	         1.36695e+16	         2.30601e+18	         1.31301e+19	         2.46649e+22	         2.70431e+22	         2.70415e+22
      113       108.294              01min48s	         1.48983e+16	         2.30522e+18	           1.313e+19	         2.45918e+22	         2.70797e+22	         2.70781e+22
      114       113.973              01min54s	         1.33876e+16	          2.3119e+18	          1.3129e+19	         2.45153e+22	         2.71179e+22	         2.71163e+22
      115       119.896              02min---	         1.44455e+16	          2.3223e+18	         1.31294e+19	         2.44354e+22	         2.71578e+22	         2.71562e+22
      116       126.071              02min06s	         1.42998e+16	         2.29363e+18	         1.31296e+19	          2.4352e+22	         2.71996e+22	         2.71979e+22
      117       132.506              02min13s	         1.54923e+16	         2.32173e+18	         1.31291e+19	         2.42649e+22	         2.72431e+22	         2.72415e+22
      118        139.21              02min19s	         1.21192e+16	         2.30867e+18	         1.31296e+19	          2.4174e+22	         2.72886e+22	          2.7287e+22
      119       146.192              02min26s	         1.39317e+16	         2.32063e+18	         1.31285e+19	         2.40792e+22	          2.7336e+22	         2.73344e+22
      120       153.461              02min33s	         1.34656e+16	         2.32406e+18	         1.31282e+19	         2.39803e+22	         2.73854e+22	         2.73838e+22
      121       161.025              02min41s	          1.5787e+16	         2.31322e+18	         1.31276e+19	         2.38773e+22	          2.7437e+22	         2.74353e+22
      122       168.896              02min49s	         1.42479e+16	         2.33121e+18	         1.31278e+19	         2.37699e+22	         2.74906e+22	          2.7489e+22
      123       177.081              02min57s	         1.25615e+16	         2.32057e+18	         1.31268e+19	         2.36581e+22	         2.75465e+22	         2.75449e+22
      124       185.591              03min06s	         1.44893e+16	         2.30658e+18	         1.31286e+19	         2.35417e+22	         2.76047e+22	         2.76031e+22
      125       194.436              03min14s	         1.44294e+16	         2.30604e+18	          1.3126e+19	         2.34206e+22	         2.76652e+22	         2.76636e+22
      126       203.627              03min24s	         1.21298e+16	         2.32422e+18	         1.31306e+19	         2.32947e+22	         2.77282e+22	         2.77266e+22
      127       213.173              03min33s	         1.50757e+16	         2.32616e+18	         1.31252e+19	         2.31637e+22	         2.77937e+22	         2.77921e+22
      128       223.087              03min43s	         1.34685e+16	         2.32657e+18	         1.31308e+19	         2.30275e+22	         2.78618e+22	         2.78602e+22
      129       233.378              03min53s	          1.2736e+16	         2.31359e+18	         1.31234e+19	          2.2886e+22	         2.79325e+22	          2.7931e+22
      130       244.058              04min04s	         1.10012e+16	         2.34666e+18	         1.31405e+19	          2.2739e+22	          2.8006e+22	         2.80044e+22
      131       255.139              04min15s	         1.37078e+16	         2.30745e+18	         1.31229e+19	         2.25864e+22	         2.80825e+22	         2.80807e+22
      132       266.632              04min27s	         1.32803e+16	         2.30823e+18	         1.31406e+19	         2.24279e+22	         2.81617e+22	         2.81599e+22
      133        278.55              04min39s	         1.50599e+16	         2.33836e+18	          1.3122e+19	         2.22634e+22	         2.82439e+22	         2.82421e+22
      134       290.904              04min51s	         1.54778e+16	         2.31763e+18	         1.31444e+19	         2.20928e+22	         2.83292e+22	         2.83275e+22
      135       303.707              05min04s	         1.40422e+16	         2.32263e+18	           1.312e+19	         2.19158e+22	         2.84177e+22	          2.8416e+22
      136       316.972              05min17s	         1.51648e+16	         2.32142e+18	         1.31555e+19	         2.17324e+22	         2.85094e+22	         2.85077e+22
      137       330.713              05min31s	         1.49313e+16	         2.31026e+18	         1.31198e+19	         2.15422e+22	         2.86046e+22	         2.86028e+22
      138       344.942              05min45s	         1.31024e+16	         2.33125e+18	         1.31598e+19	          2.1345e+22	         2.87031e+22	         2.87013e+22
      139       359.672              06min---	         1.44559e+16	         2.32483e+18	         1.31183e+19	         2.11409e+22	         2.88053e+22	         2.88034e+22
      140       374.919              06min15s	         1.42495e+16	         2.32313e+18	         1.31705e+19	         2.09295e+22	          2.8911e+22	          2.8909e+22
      141       390.696              06min31s	         1.37135e+16	         2.33235e+18	         1.31176e+19	         2.07105e+22	         2.90206e+22	         2.90184e+22
      142       407.017              06min47s	         1.26632e+16	          2.3067e+18	         1.31802e+19	         2.04839e+22	         2.91338e+22	         2.91318e+22
      143       423.897              07min04s	         1.45566e+16	          2.3172e+18	         1.31157e+19	         2.02494e+22	         2.92511e+22	          2.9249e+22
      144       441.352              07min21s	         1.11283e+16	         2.29988e+18	         1.31902e+19	         2.00068e+22	         2.93724e+22	         2.93703e+22
      145       459.396              07min39s	         1.31524e+16	         2.33435e+18	         1.31182e+19	         1.97559e+22	         2.94978e+22	         2.94958e+22
      146       478.045              07min58s	         1.49225e+16	         2.32057e+18	         1.31789e+19	         1.94964e+22	         2.96275e+22	         2.96255e+22
      147       497.315              08min17s	         1.49881e+16	         2.30817e+18	         1.31097e+19	         1.92282e+22	         2.97616e+22	         2.97597e+22
      148       517.222              08min37s	         1.23556e+16	         2.33551e+18	         1.32443e+19	          1.8951e+22	         2.99002e+22	         2.98982e+22
      149       537.783              08min58s	         1.31952e+16	         2.31291e+18	         1.31117e+19	         1.86646e+22	         3.00435e+22	         3.00414e+22
      150       559.015              09min19s	         1.51381e+16	         2.30838e+18	         1.32372e+19	         1.83687e+22	         3.01915e+22	         3.01892e+22
      151       580.934              09min41s	         1.47653e+16	         2.33067e+18	         1.31114e+19	         1.80631e+22	         3.03444e+22	         3.03421e+22
      152       603.559              10min04s	         1.54552e+16	          2.3506e+18	         1.32521e+19	         1.77475e+22	         3.05021e+22	         3.04997e+22
      153       626.907              10min27s	         1.42646e+16	         2.32512e+18	          1.3104e+19	         1.74217e+22	         3.06651e+22	         3.06627e+22
      154       650.996              10min51s	         1.32041e+16	         2.31493e+18	         1.33212e+19	         1.70855e+22	         3.08333e+22	         3.08305e+22
      155       675.844              11min16s	         1.21883e+16	         2.31417e+18	         1.31112e+19	         1.67385e+22	         3.10069e+22	         3.10041e+22
      156       701.471              11min41s	         1.30562e+16	         2.28813e+18	         1.32715e+19	         1.63806e+22	         3.11858e+22	          3.1183e+22
      157       727.895              12min08s	         1.33261e+16	         2.33816e+18	         1.31063e+19	         1.60114e+22	         3.13704e+22	         3.13677e+22
      158       755.136              12min35s	         1.58153e+16	         2.33917e+18	         1.33326e+19	         1.56307e+22	         3.15606e+22	          3.1558e+22
      159       783.214              13min03s	         1.53372e+16	         2.34577e+18	          1.3101e+19	         1.52382e+22	         3.17569e+22	         3.17544e+22
      160       812.149              13min32s	         1.51413e+16	         2.33862e+18	         1.34062e+19	         1.48336e+22	         3.19591e+22	         3.19565e+22
      161       841.962              14min02s	         1.32112e+16	         2.28051e+18	         1.30973e+19	         1.44166e+22	         3.21678e+22	         3.21651e+22
      162       872.672              14min33s	          1.1963e+16	         2.31869e+18	         1.34715e+19	          1.3987e+22	         3.23824e+22	         3.23798e+22
      163       904.303              15min04s	         1.50827e+16	         2.32826e+18	          1.3085e+19	         1.35443e+22	          3.2604e+22	         3.26013e+22
      164       936.874              15min37s	          1.6186e+16	         2.31215e+18	         1.36557e+19	         1.30883e+22	         3.28316e+22	          3.2829e+22
      165       970.408              16min10s	         1.68715e+16	         2.34495e+18	         1.31123e+19	         1.26188e+22	         3.30667e+22	          3.3064e+22
      166       1004.93              16min45s	         1.54666e+16	         2.29027e+18	         1.33088e+19	         1.21353e+22	         3.33084e+22	         3.33057e+22
      167       1040.46              17min20s	         1.11145e+16	          2.3431e+18	         1.30964e+19	         1.16377e+22	         3.35573e+22	         3.35545e+22
      168       1077.02              17min57s	         1.43351e+16	         2.27732e+18	         1.35524e+19	         1.11255e+22	         3.38134e+22	         3.38102e+22
      169       1114.63              18min35s	         1.43351e+16	          2.3318e+18	         1.30865e+19	         1.05984e+22	          3.4077e+22	         3.40742e+22
      170       1153.32              19min13s	         1.53827e+16	         2.29238e+18	         1.37368e+19	          1.0056e+22	         3.43479e+22	          3.4345e+22
      171       1193.12              19min53s	         1.55185e+16	         2.27093e+18	         1.30733e+19	         9.49819e+21	         3.46271e+22	         3.46243e+22
      172       1234.04              20min34s	         1.56569e+16	         2.31441e+18	         1.39996e+19	         8.92439e+21	         3.49135e+22	         3.49107e+22
      173       1276.12              21min16s	         1.56569e+16	         2.32789e+18	         1.30682e+19	         8.33431e+21	          3.5209e+22	         3.52062e+22
      174       1319.37              21min59s	         1.11207e+16	         2.30842e+18	         1.41418e+19	          7.7276e+21	          3.5512e+22	         3.55089e+22
      175       1363.83              22min44s	         1.52172e+16	         2.35697e+18	         1.30811e+19	         7.10393e+21	         3.58243e+22	         3.58213e+22
      176       1409.52              23min30s	         1.55271e+16	         2.29624e+18	         1.39563e+19	         6.46288e+21	         3.61443e+22	         3.61415e+22
      177       1456.47              24min16s	          1.3927e+16	          2.3396e+18	         1.30487e+19	         5.80415e+21	         3.64741e+22	         3.64713e+22
      178        1504.7              25min05s	         1.45811e+16	         2.28875e+18	         1.46605e+19	         5.12727e+21	          3.6812e+22	         3.68087e+22
      179       1554.24              25min54s	         1.17052e+16	         2.28181e+18	         1.30615e+19	         4.43183e+21	         3.71606e+22	         3.71572e+22
      180       1605.12              26min45s	         1.49764e+16	         2.27182e+18	         1.44542e+19	         3.71754e+21	         3.75169e+22	         3.75137e+22
      181       1657.37              27min37s	         1.60342e+16	         2.28293e+18	         1.30573e+19	          2.9839e+21	         3.78847e+22	          3.7881e+22
      182       1711.02              28min31s	         1.08344e+16	         2.35734e+18	         1.46316e+19	         2.23055e+21	         3.82606e+22	         3.82568e+22
      183       1766.09              29min26s	         1.73462e+16	          2.3419e+18	         1.30823e+19	         1.45699e+21	         3.86484e+22	         3.86441e+22
      184       1822.62              30min23s	         1.45076e+16	         2.26753e+18	         1.41235e+19	         6.62961e+20	         3.90456e+22	           3.904e+22
      185       1880.64              31min21s	         1.18899e+15	                   0	         1.30464e+19	         1.31547e+19	         3.93721e+22	         3.93667e+22
      186       1940.17              32min20s	                   0	          2.5827e+14	         1.29671e+19	          1.3128e+19	         3.93721e+22	         3.93668e+22
      187       2001.25              33min21s	         1.22751e+12	         2.61754e+14	         1.28864e+19	          1.3128e+19	         3.93722e+22	         3.93668e+22
      188       2063.91              34min24s	         1.08075e+12	         2.61039e+14	         1.28042e+19	          1.3128e+19	         3.93722e+22	         3.93669e+22
      189       2128.19              35min28s	          1.2378e+12	         2.57368e+14	         1.27205e+19	          1.3128e+19	         3.93722e+22	         3.93669e+22
      190       2194.11              36min34s	         1.25773e+12	         2.57467e+14	         1.26355e+19	          1.3128e+19	         3.93723e+22	         3.93669e+22
      191        2261.7              37min42s	         1.13584e+12	         2.54461e+14	          1.2549e+19	          1.3128e+19	         3.93723e+22	          3.9367e+22
      192       2331.01              38min51s	         1.21855e+12	         2.51525e+14	         1.24611e+19	          1.3128e+19	         3.93724e+22	          3.9367e+22
      193       2402.06              40min02s	         1.09248e+12	         2.48415e+14	         1.23718e+19	          1.3128e+19	         3.93724e+22	         3.93671e+22
      194        2474.9              41min15s	         1.24212e+12	         2.49677e+14	         1.22811e+19	          1.3128e+19	         3.93725e+22	         3.93671e+22
      195       2549.54              42min30s	         1.22048e+12	         2.49244e+14	         1.21891e+19	          1.3128e+19	         3.93725e+22	         3.93672e+22
      196       2626.04              43min46s	         1.26457e+12	         2.46003e+14	         1.20956e+19	          1.3128e+19	         3.93725e+22	         3.93672e+22
      197       2704.42              45min04s	         1.21971e+12	         2.36358e+14	         1.20008e+19	         1.31279e+19	         3.93726e+22	         3.93673e+22
      198       2784.73              46min25s	          1.3564e+12	         2.37885e+14	         1.19046e+19	          1.3128e+19	         3.93726e+22	         3.93673e+22
      199          2867              47min47s	         1.17152e+12	         2.34811e+14	          1.1807e+19	         1.31279e+19	         3.93727e+22	         3.93674e+22
      200       2951.26              49min11s	         8.19989e+11	         2.35303e+14	         1.17081e+19	         1.31279e+19	         3.93727e+22	         3.93674e+22
      201       3037.56              50min38s	          9.3892e+11	         2.32021e+14	         1.16079e+19	         1.31279e+19	         3.93728e+22	         3.93675e+22
      202       3125.93              52min06s	         7.94675e+11	         2.27693e+14	         1.15064e+19	         1.31279e+19	         3.93728e+22	         3.93675e+22
      203       3216.42              53min36s	         8.19022e+11	         2.26135e+14	         1.14036e+19	         1.31279e+19	         3.93729e+22	         3.93676e+22
      204       3309.06              55min09s	         9.91779e+11	          2.2384e+14	         1.12994e+19	         1.31279e+19	         3.93729e+22	         3.93676e+22
      205       3403.89              56min44s	         1.09195e+12	         2.20459e+14	         1.11941e+19	         1.31279e+19	          3.9373e+22	         3.93677e+22
      206       3500.96              58min21s	         1.21855e+12	         2.14028e+14	         1.10875e+19	         1.31279e+19	         3.93731e+22	         3.93677e+22
      207        3600.3           01h--------	         8.33412e+11	         2.13514e+14	         1.09797e+19	         1.31279e+19	         3.93731e+22	         3.93678e+22
      208       3701.96           01h01min42s	         8.07362e+11	         2.16145e+14	         1.08707e+19	         1.31279e+19	         3.93732e+22	         3.93678e+22
