Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
       23       9.26785                    9s	          3.6165e+16	         3.54836e+16	         3.17906e+16	         7.96377e+16	         1.26701e+16	         1.26773e+16
       24       14.4554                   14s	         3.75195e+16	         3.70454e+16	         3.25359e+16	         8.23539e+16	         1.29639e+16	          1.2977e+16
       25        22.124                   22s	         3.78509e+16	         3.83546e+16	          3.3096e+16	         8.42752e+16	         1.31876e+16	         1.31672e+16
       26       33.2776                   33s	         3.83084e+16	         3.89946e+16	         3.34205e+16	          8.5814e+16	         1.33407e+16	         1.33481e+16
       27        49.259                   49s	         3.85486e+16	         3.97007e+16	         3.36775e+16	         8.65401e+16	         1.33934e+16	         1.34229e+16
       28       71.8439              01min12s	         3.88235e+16	          4.0154e+16	         3.37851e+16	         8.73902e+16	         1.34868e+16	         1.34943e+16
       29       103.355              01min43s	         3.89288e+16	         4.01818e+16	         3.38517e+16	         8.76795e+16	         1.34914e+16	         1.35624e+16
       30       146.802              02min27s	         3.90546e+16	         4.05819e+16	         3.40584e+16	         8.79112e+16	         1.35481e+16	         1.35611e+16
       31       206.046              03min26s	         3.90032e+16	         4.05161e+16	         3.37955e+16	         8.80046e+16	         1.35578e+16	         1.35746e+16
       32       286.002              04min46s	         3.91295e+16	         4.08139e+16	         3.42168e+16	         8.83906e+16	         1.36273e+16	         1.36281e+16
       33       392.873              06min33s	         3.91974e+16	         4.06508e+16	         3.38889e+16	         8.86043e+16	         1.35903e+16	         1.36148e+16
       34       534.431              08min54s	         3.93815e+16	         4.09001e+16	         3.42256e+16	         8.86024e+16	         1.36294e+16	         1.36107e+16
       35       720.346              12min---	         3.89425e+16	          4.0735e+16	         3.34878e+16	         8.86104e+16	         1.35535e+16	         1.35286e+16
       36        962.57              16min03s	         3.94154e+16	         4.10716e+16	         3.45896e+16	         8.87615e+16	          1.3664e+16	         1.37371e+16
       37       1275.78              21min16s	         3.89783e+16	         4.06864e+16	          3.3239e+16	         8.82446e+16	         1.35473e+16	         1.35608e+16
       38       1677.91              27min58s	         3.94237e+16	         4.11588e+16	         3.46136e+16	         8.90614e+16	          1.3734e+16	         1.36972e+16
       39       2190.73              36min31s	         1.23317e+16	          1.2839e+16	         1.05639e+16	         2.79096e+16	         4.28197e+15	         4.29857e+15
       40       2840.52              47min21s	         6.59153e+13	         6.88502e+13	         1.31224e+14	         6.58471e+13	         2.22869e+13	         2.23168e+13
       41       3658.91           01h-----59s	           3.129e+12	         3.26205e+12	         6.19429e+12	         3.12709e+12	         1.06275e+12	         1.06114e+12
       42       4683.72           01h18min04s	         2.79978e+12	         2.90289e+12	         5.49506e+12	         2.79005e+12	         9.52293e+11	         9.49902e+11
       43       5959.98           01h39min20s	         2.44065e+12	         2.54777e+12	         4.76306e+12	         2.44215e+12	         8.31561e+11	         8.31808e+11
       44       7541.13           02h05min41s	         2.07203e+12	         2.16542e+12	         4.03086e+12	         2.07718e+12	         7.06919e+11	         7.10597e+11
       45       9490.27           02h38min10s	         1.71391e+12	         1.79208e+12	         3.30618e+12	         1.72548e+12	         5.87464e+11	         5.87972e+11
       46       11881.7           03h18min02s	         1.37208e+12	         1.43724e+12	         2.63015e+12	         1.38039e+12	         4.72033e+11	         4.71575e+11
       47       14802.3           04h06min42s	         1.05855e+12	         1.10754e+12	         2.02091e+12	         1.06645e+12	           3.634e+11	          3.6439e+11
       48         18354           05h05min54s	         7.82995e+11	         8.17848e+11	         1.48651e+12	          7.8768e+11	         2.69571e+11	         2.69888e+11
       49         22655           06h17min35s	         5.48968e+11	          5.7533e+11	         1.04188e+12	         5.55108e+11	         1.89428e+11	         1.90121e+11
       50       27842.8           07h44min03s	         3.65541e+11	         3.81953e+11	         6.89508e+11	         3.67947e+11	         1.25712e+11	         1.25941e+11
       51       34076.3           09h27min56s	         2.26541e+11	         2.35618e+11	         4.25999e+11	         2.27283e+11	         7.81075e+10	         7.78954e+10
       52       41538.8           11h32min19s	         1.28845e+11	         1.34079e+11	         2.42831e+11	         1.29536e+11	         4.42967e+10	         4.43634e+10
       53       50441.2           14h-----41s	         6.61442e+10	         6.92247e+10	         1.25384e+11	         6.66851e+10	         2.28557e+10	         2.28463e+10
       54       61025.4           16h57min05s	          3.0308e+10	         3.17881e+10	         5.76513e+10	         3.05087e+10	         1.05058e+10	         1.04596e+10
       55       73568.1           20h26min08s	         1.21461e+10	         1.26444e+10	         2.31267e+10	         1.22135e+10	         4.17265e+09	         4.16594e+09
       56       88385.1        01d---33min05s	         4.12426e+09	         4.30412e+09	         7.90045e+09	         4.13829e+09	         1.41209e+09	          1.4106e+09
       57        105836        01d05h23min56s	         1.15881e+09	         1.20914e+09	         2.23301e+09	         1.16243e+09	         3.95771e+08	         3.95383e+08
       58        126328        01d11h05min28s	         2.62509e+08	         2.74354e+08	         5.06082e+08	         2.62518e+08	         8.92688e+07	         8.95865e+07
       59        150325        01d17h45min25s	         4.60158e+07	         4.79135e+07	         8.93868e+07	         4.60525e+07	          1.5837e+07	         1.56811e+07
       60        178350        02d01h32min30s	         6.06471e+06	          6.3366e+06	         1.18515e+07	         6.08024e+06	          2.0726e+06	         2.06731e+06
       61        210991        02d10h36min31s	              590126	              615700	         1.14056e+06	              606062	              210665	              200570
       62        248915        02d21h08min35s	             54108.6	             56364.1	             88587.9	             69164.3	             28555.3	             17832.6
       63        292866        03d09h21min06s	             18341.2	             19043.1	             17636.5	             32112.5	             16432.7	             5654.69
       64        343683        03d23h28min03s	               16764	             17412.1	             14665.3	               30467	             15874.4	             5151.89
       65        402302        04d15h45min02s	               16716	             17399.6	             14723.1	             30379.8	             15826.7	             5132.28
       66        469770        05d10h29min30s	             16691.1	             17393.5	             14863.2	             30355.7	             15813.1	             5130.33
       67        547257        06d08h-----57s	               16704	             17384.3	             14972.5	             30403.7	             15844.3	             5103.17
       68        636063        07d08h41min03s	             16744.4	               17396	             15053.9	             30490.4	             15785.4	             5117.67
       69        737634        08d12h53min54s	             16731.8	             17454.4	             15134.9	             30508.9	             15816.9	              5119.3
       70        853577        09d21h06min17s	             16660.6	             17399.2	             15260.2	             30374.7	             15875.3	             5120.32
       71        985672        11d09h47min52s	             16705.9	             17429.9	             15281.3	             30428.1	             15851.9	             5117.61
       72   1.13589e+06        13d03h31min28s	             16674.7	             17399.6	             15378.7	             30395.9	             15865.8	             5105.49
       73    1.3064e+06        15d02h53min22s	             16734.7	             17424.3	             15409.4	             30422.3	             15831.2	             5115.45
       74   1.49962e+06        17d08h33min38s	               16726	             17391.3	             15459.4	             30393.8	             15827.9	              5099.8
       75   1.71818e+06        19d21h16min22s	             16698.1	             17412.7	             15512.4	             30432.3	             15862.7	             5112.51
       76   1.96501e+06        22d17h50min10s	             16697.1	             17374.6	               15513	             30457.1	             15817.7	              5105.5
       77    2.2433e+06        25d23h08min23s	             16687.8	             17403.8	             15578.3	             30395.9	             15827.8	             5117.28
       78   2.55658e+06        29d14h09min39s	             16758.7	             17405.4	               15558	             30479.4	             15813.5	             5102.13
       79   2.90869e+06    01mo03d15h58min14s	               16745	             17430.9	             15603.1	             30396.7	             15844.4	             5085.18
       80   3.30387e+06    01mo08d05h44min30s	             16741.5	               17385	             15619.6	             30398.8	             15847.8	             5096.24
       81   3.74673e+06    01mo13d08h45min26s	             16730.9	               17401	               15667	             30422.3	             15813.7	             5091.88
       82   4.24231e+06    01mo19d02h25min08s	             16708.2	             17403.7	             15686.5	             30454.1	             15831.5	             5103.86
       83   4.79613e+06    01mo25d12h15min26s	             16639.7	             17425.7	             15637.7	             30353.3	             15856.7	             5109.45
       84   5.41418e+06    02mo02d15h56min23s	             16721.2	             17422.5	             15691.1	             30408.3	             15845.1	             5109.11
       85   6.10302e+06    02mo10d15h17min01s	             16747.1	             17368.3	               15755	               30448	             15888.7	             5095.23
       86   6.86976e+06    02mo19d12h15min55s	             16740.1	             17400.4	             15729.1	             30469.1	             15852.8	             5102.52
       87   7.72212e+06    02mo29d09h02min---	             16690.9	             17354.8	             15718.6	               30367	             15828.9	             5106.19
       88   8.66851e+06    03mo10d07h55min12s	             16699.7	             17393.6	             15778.2	             30405.2	             15843.9	             5104.68
       89   9.71804e+06    03mo22d11h27min21s	             16700.7	             17408.4	             15727.8	             30410.5	             15838.8	             5105.73
       90   1.08806e+07    04mo05d22h23min01s	             16744.5	             17393.8	             15788.4	               30433	             15829.9	             5105.57
       91   1.21668e+07    04mo20d19h40min21s	             16728.4	             17380.9	             15793.9	             30449.5	             15827.6	             5091.26
       92   1.35883e+07    05mo07d06h32min06s	             16738.4	             17367.7	             15791.9	             30369.1	             15871.2	             5091.76
       93   1.51576e+07    05mo25d10h26min35s	             16681.3	               17372	             15796.3	             30396.4	             15849.1	             5109.98
       94   1.68881e+07    06mo15d11h08min48s	             16718.7	             17407.5	             15782.4	             30371.6	             15842.3	             5117.08
       95   1.87945e+07    07mo07d12h41min31s	             16731.3	             17390.3	             15740.9	             30418.1	             15838.4	              5096.1
       96   2.11389e+07    08mo04d15h54min49s	             16725.7	             17409.3	             15781.8	             30475.3	               15829	             5104.13
       97   2.44235e+07    09mo12d16h18min42s	             16708.7	             17396.8	             15777.2	             30449.3	             15861.3	             5103.62
       98   2.90255e+07    11mo05d22h37min59s	             16732.8	             17392.1	             15816.8	             30433.5	             15866.9	             5091.42
       99   3.54731e+07  1y01mo20d13h38min---	             16721.9	             17384.9	             15823.4	             30380.6	             15852.3	             5091.64

