Iteration	    Time[s]                  Time	Facet        0	Facet        1	Facet        2	Facet        3	Facet        4	Facet        5	Facet        6
       42	  0.0140216                    0s	             0	     764510253	     764509767	     764509768	     764509767	     764509767	     764509769
       43	  0.0157881                    0s	             0	     764510307	     764509756	     764509757	     764509757	     764509756	     764509759
       44	  0.0177756                    0s	             0	     764510368	     764509744	     764509745	     764509745	     764509744	     764509747
       45	  0.0200116                    0s	             0	     764510437	     764509731	     764509732	     764509732	     764509731	     764509734
       46	  0.0225274                    0s	             0	     764510515	     764509716	     764509717	     764509717	     764509716	     764509719
       47	  0.0253579                    0s	             0	     764510603	     764509699	     764509700	     764509700	     764509699	     764509702
       48	  0.0285425                    0s	             0	     764510701	     764509680	     764509681	     764509681	     764509680	     764509683
       49	  0.0321254                    0s	             0	     764510812	     764509658	     764509659	     764509659	     764509658	     764509661
       50	  0.0361565                    0s	             0	     764510937	     764509633	     764509634	     764509634	     764509633	     764509636
       51	  0.0406919                    0s	             0	     764511077	     764509605	     764509606	     764509606	     764509605	     764509608
       52	  0.0457946                    0s	             0	     764511235	     764509574	     764509575	     764509575	     764509574	     764509577
       53	  0.0515356                    0s	             0	     764511413	     764509539	     764509540	     764509540	     764509539	     764509542
       54	  0.0579947                    0s	             0	     764511614	     764509499	     764509500	     764509500	     764509499	     764509502
       55	  0.0652619                    0s	             0	     764511840	     764509454	     764509455	     764509456	     764509454	     764509457
       56	  0.0734381                    0s	             0	     764512094	     764509404	     764509405	     764509406	     764509403	     764509407
       57	   0.082637                    0s	             0	     764512379	     764509347	     764509349	     764509349	     764509347	     764509350
       58	  0.0929867                    0s	             0	     764512701	     764509284	     764509286	     764509285	     764509283	     764509285
       59	   0.104631                    0s	             0	     764513063	     764509213	     764509214	     764509213	     764509211	     764509213
       60	   0.117732                    0s	             0	     764513469	     764509132	     764509133	     764509132	     764509130	     764509132
       61	   0.132472                    0s	             0	     764513927	     764509040	     764509040	     764509042	     764509039	     764509041
       62	   0.149055                    0s	             0	     764514443	     764508938	     764508938	     764508940	     764508934	     764508938
       63	   0.167713                    0s	             0	     764515022	     764508822	     764508822	     764508825	     764508820	     764508823
       64	   0.188705                    0s	             0	     764515673	     764508692	     764508692	     764508696	     764508690	     764508694
       65	   0.212323                    0s	             0	     764516407	     764508545	     764508546	     764508550	     764508544	     764508548
       66	   0.238895                    0s	             0	     764517235	     764508377	     764508379	     764508386	     764508382	     764508382
       67	   0.268792                    0s	             0	     764518164	     764508189	     764508194	     764508201	     764508199	     764508196
       68	   0.302428                    0s	             0	     764519209	     764507979	     764507982	     764507994	     764507993	     764507987
       69	   0.340271                    0s	             0	     764520384	     764507743	     764507748	     764507759	     764507760	     764507752
       70	   0.382848                    0s	             0	     764521707	     764507478	     764507483	     764507495	     764507496	     764507489
       71	   0.430752                    0s	             0	     764523197	     764507178	     764507183	     764507195	     764507203	     764507193
       72	   0.484648                    0s	             0	     764524875	     764506842	     764506848	     764506857	     764506867	     764506862
       73	   0.545285                    1s	             0	     764526762	     764506466	     764506471	     764506483	     764506491	     764506481
       74	   0.613508                    1s	             0	     764528884	     764506045	     764506049	     764506057	     764506060	     764506061
       75	   0.690265                    1s	             0	     764531271	     764505570	     764505569	     764505582	     764505585	     764505580
       76	   0.776624                    1s	             0	     764533957	     764505028	     764505038	     764505045	     764505044	     764505047
       77	   0.873785                    1s	             0	     764536981	     764504425	     764504439	     764504436	     764504443	     764504437
       78	     0.9831                    1s	             0	     764540389	     764503756	     764503755	     764503762	     764503755	     764503747
       79	    1.10609                    1s	             0	     764544213	     764502985	     764502990	     764503001	     764502994	     764502985
       80	    1.24446                    1s	             0	     764548512	     764502125	     764502134	     764502144	     764502131	     764502124
       81	    1.40015                    1s	             0	     764553354	     764501156	     764501167	     764501168	     764501162	     764501165
       82	    1.57531                    2s	             0	     764558800	     764500064	     764500095	     764500082	     764500065	     764500068
       83	    1.77238                    2s	             0	     764564924	     764498848	     764498879	     764498848	     764498845	     764498832
       84	     1.9941                    2s	             0	     764571808	     764497470	     764497499	     764497461	     764497475	     764497465
       85	    2.24356                    2s	             0	     764579567	     764495948	     764495933	     764495901	     764495924	     764495907
       86	    2.52422                    3s	             0	     764588286	     764494218	     764494159	     764494183	     764494183	     764494152
       87	    2.83999                    3s	             0	     764598112	     764492269	     764492209	     764492211	     764492189	     764492193
       88	    3.19526                    3s	             0	     764609173	     764490071	     764490011	     764490004	     764489951	     764489974
       89	    3.59497                    4s	             0	     764621602	     764487575	     764487556	     764487512	     764487434	     764487507
       90	    4.04468                    4s	             0	     764635579	     764484789	     764484817	     764484698	     764484606	     764484698
       91	    4.55064                    5s	             0	     764651301	     764481652	     764481657	     764481572	     764481474	     764481532
       92	     5.1199                    5s	             0	     764669007	     764478083	     764478110	     764478040	     764477946	     764478004
       93	    5.76037                    6s	             0	     764688928	     764474117	     764474113	     764474049	     764473941	     764474043
       94	    6.48095                    6s	             0	     764711332	     764469609	     764469632	     764469550	     764469477	     764469594
       95	    7.29168                    7s	             0	     764736505	     764464583	     764464616	     764464501	     764464435	     764464556
       96	    8.20381                    8s	             0	     764764871	     764458883	     764458949	     764458826	     764458770	     764458899
       97	    9.23005                    9s	             0	     764796797	     764452457	     764452522	     764452430	     764452444	     764452550
       98	    10.3847                   10s	             0	     764832734	     764445249	     764445354	     764445185	     764445330	     764445350
       99	    11.6837                   12s	             0	     764873087	     764437199	     764437328	     764437128	     764437174	     764437289
      100	    13.1452                   13s	             0	     764918609	     764428052	     764428184	     764428061	     764428103	     764428197
      101	    14.7896                   15s	             0	     764969667	     764417852	     764418031	     764417809	     764417837	     764418012
      102	    16.6397                   17s	             0	     765027250	     764406253	     764406614	     764406217	     764406434	     764406441
      103	    18.7212                   19s	             0	     765091961	     764393451	     764393685	     764393258	     764393448	     764393409
      104	     21.063                   21s	             0	     765164839	     764378639	     764379144	     764378788	     764378951	     764378852
      105	    23.6978                   24s	             0	     765246669	     764362360	     764362789	     764362368	     764362490	     764362540
      106	    26.6622                   27s	             0	     765338980	     764343836	     764344325	     764344015	     764344054	     764344008
      107	    29.9975                   30s	             0	     765442727	     764323090	     764323682	     764323121	     764323459	     764323142
      108	    33.7499                   34s	             0	     765559338	     764300324	     764300083	     764299757	     764300027	     764299694
      109	    37.9717                   38s	             0	     765690666	     764274234	     764273680	     764273226	     764273889	     764273530
      110	    42.7217                   43s	             0	     765838159	     764244743	     764244035	     764243803	     764244483	     764244003
      111	    48.0658                   48s	             0	     766004389	     764211431	     764210367	     764210552	     764211532	     764210958
      112	    54.0784                   54s	             0	     766190996	     764173908	     764172865	     764173195	     764174286	     764173981
      113	    60.8431               1min 1s	             0	     766401090	     764132196	     764130456	     764131502	     764132026	     764131963
      114	    68.4541               1min 8s	             0	     766637473	     764085496	     764082573	     764083943	     764084443	     764085307
      115	    77.0171               1min17s	             0	     766903777	     764032447	     764029557	     764030999	     764030890	     764031567
      116	    86.6513               1min27s	             0	     767203197	     763973714	     763968810	     763971845	     763969931	     763971743
      117	    97.4906               1min37s	             0	     767540088	     763906801	     763902123	     763903100	     763903435	     763903695
      118	    109.686               1min50s	             0	     767919305	     763831510	     763825853	     763826956	     763827560	     763828059
      119	    123.407               2min 3s	             0	     768345502	     763746764	     763741386	     763741212	     763741985	     763742395
      120	    138.844               2min19s	             0	     768824449	     763651272	     763644759	     763645828	     763645959	     763646979
      121	    156.212               2min36s	             0	     769364080	     763544591	     763536187	     763538231	     763537195	     763538963
      122	    175.752               2min56s	             0	     769971483	     763422589	     763415659	     763416969	     763414855	     763417693
      123	    197.738               3min18s	             0	     770655154	     763287486	     763278945	     763279089	     763277752	     763280824
      124	    222.473               3min42s	             0	     771423892	     763135822	     763123578	     763125615	     763124086	     763126259
      125	    250.302               4min10s	             0	     772289147	     762959932	     762950353	     762953927	     762951254	     762954641
      126	    281.613               4min42s	             0	     773263009	     762764574	     762755280	     762761054	     762756399	     762758940
      127	     316.84               5min17s	             0	     774355946	     762547152	     762535416	     762541713	     762539449	     762539582
      128	    356.474               5min56s	             0	     775584694	     762301969	     762291842	     762294907	     762294284	     762291564
      129	    401.066               6min41s	             0	     776968073	     762025663	     762014909	     762016375	     762017218	     762017024
      130	    451.236               7min31s	             0	     778527041	     761710399	     761704190	     761702535	     761709452	     761705646
      131	    507.681               8min28s	             0	     780279755	     761355884	     761353714	     761349127	     761362051	     761358735
      132	    571.188               9min31s	             0	     782249918	     760963672	     760954976	     760956311	     760970516	     760963875
      133	    642.638              10min43s	             0	     784466713	     760525004	     760506609	     760517141	     760526253	     760517550
      134	    723.027              12min 3s	             0	     786958861	     760027785	     760015717	     760019745	     760020138	     760017026
      135	    813.471              13min33s	             0	     789762113	     759476129	     759453069	     759449491	     759456362	     759462110
      136	    915.229              15min15s	             0	     792908639	     758846451	     758817946	     758822548	     758824122	     758839570
      137	    1029.72              17min10s	             0	     796457787	     758137500	     758113304	     758113228	     758108623	     758128836
      138	    1158.52              19min19s	             0	     800453291	     757337201	     757318043	     757324286	     757303038	     757323421
      139	    1303.45              21min43s	             0	     804933224	     756451264	     756412006	     756427909	     756406787	     756428091
      140	     1466.5              24min26s	             0	     809977031	     755451008	     755402340	     755427143	     755394633	     755407128
      141	    1649.94              27min30s	             0	     815641878	     754329127	     754270419	     754301734	     754254270	     754261858
      142	    1856.33              30min56s	             0	     822008508	     753047975	     753000981	     753034774	     752979347	     752987702
      143	    2088.54              34min49s	             0	     829162794	     751626376	     751566924	     751621385	     751539268	     751542542
      144	     2349.8              39min10s	             0	     837205383	     750027133	     749931554	     750003256	     749933872	     749958092
      145	    2643.74              44min 4s	             0	     846263100	     748216977	     748134495	     748202405	     748107263	     748135052
      146	    2974.45              49min34s	             0	     856435746	     746180172	     746105600	     746186490	     746065542	     746085744
      147	    3346.53              55min47s	             0	     867833602	     743859094	     743837960	     743912969	     743779428	     743836243
      148	    3765.15            1h 2min45s	             0	     880659597	     741283249	     741277913	     741361528	     741207104	     741269907
      149	    4236.14            1h10min36s	             0	     895068901	     738434276	     738417439	     738457940	     738324828	     738355916
      150	    4766.04            1h19min26s	             0	     911238100	     735203212	     735165209	     735233349	     735096270	     735123162
      151	    5362.23            1h29min22s	             0	     929387499	     731613652	     731515923	     731581098	     731439283	     731521849
      152	       6033            1h40min33s	             0	     949733233	     727587705	     727457329	     727499387	     727356900	     727424751
      153	    6787.67            1h53min 8s	             0	     972570862	     723028788	     722849593	     722997180	     722786721	     722826163
      154	    7636.75            2h 7min17s	             0	     998180881	     717897575	     717681978	     717906952	     717646610	     717745313
      155	    8592.04            2h23min12s	             0	    1026864202	     712219592	     711923060	     712123390	     711929978	     711999088
      156	    9666.83            2h41min 7s	             0	    1058994270	     705772051	     705533163	     705651117	     705560551	     705548160
      157	    10876.1            3h 1min16s	             0	    1094987580	     698639608	     698318115	     698426544	     698394181	     698293285
      158	    12236.6            3h23min57s	             0	    1135186500	     690629498	     690288063	     690378192	     690353008	     690224053
      159	    13767.3            3h49min27s	             0	    1180183385	     681668999	     681247786	     681308477	     681452592	     681198077
      160	    15489.4            4h18min 9s	             0	    1230460654	     671682393	     671092596	     671281448	     671347872	     671194355
      161	      17427            4h50min27s	             0	    1286431132	     660751029	     659896211	     660002903	     660041224	     659936821
      162	      19607            5h26min47s	             0	    1348854242	     648428231	     647334318	     647465252	     647684125	     647293155
      163	    22059.6            6h 7min40s	             0	    1418298933	     634577001	     633368375	     633637799	     633811848	     633365369
      164	    24819.1            6h53min39s	             0	    1495378692	     619471983	     617975802	     618257957	     618112045	     617862848
      165	    27923.7            7h45min24s	             0	    1580655303	     602629897	     600921544	     600961398	     601042034	     600849153
      166	    31416.8            8h43min37s	             0	    1674980089	     583806034	     581754691	     582258699	     582405315	     581854504
      167	    35346.7            9h49min 7s	             0	    1779037845	     563143477	     560963425	     561413099	     561466624	     561034864
      168	    39768.3           11h 2min48s	             0	    1893368409	     540343461	     538016105	     538411114	     538749130	     538171117
      169	    44742.9           12h25min43s	             0	    2018293297	     515613434	     513085244	     513343036	     513541981	     513182346
      170	    50339.9           13h59min   	             0	    2154753209	     488680868	     485819528	     485983023	     486275020	     485547691
      171	      56637           15h43min57s	             0	    2302753962	     459645688	     455927015	     456430329	     456630706	     455671641
      172	    63721.7           17h42min 2s	             0	    2462069183	     428099408	     424033203	     424273282	     424574815	     424009453
      173	    71692.8           19h54min53s	             0	    2631977139	     394096856	     390576241	     390241141	     390049582	     390118386
      174	    80660.9           22h24min21s	             0	    2811902012	     358097883	     354150462	     354264759	     354477416	     354166814
      175	    90750.9         1d 1h12min31s	             0	    3000576617	     320326827	     316368035	     316414316	     316589491	     316784061
      176	     102103         1d 4h21min43s	             0	    3195220136	     281351820	     277759038	     277371823	     277398337	     277958196
      177	     114875         1d 7h54min35s	             0	    3393152858	     241990574	     237697041	     237729660	     238539609	     237949609
      178	     129245         1d11h54min 5s	             0	    3589820752	     202401924	     198607654	     198831945	     198776574	     198620505
      179	     145412         1d16h23min32s	             0	    3780867754	     163958299	     160815810	     160301156	     160976664	     160139673
      180	     163602         1d21h26min42s	             0	    3961392755	     127808193	     124609443	     124473449	     124471135	     124304383
      181	     184067         2d 3h 7min47s	             0	    4124676263	      94578019	      91566218	      92165394	      92102610	      91970855
      182	     207093         2d 9h31min33s	             0	    4266190359	      65481598	      63744716	      63953676	      63883322	      63805690
      183	     229217         2d15h40min17s	             0	    4359427755	      46505175	      45259839	      45444023	      45221176	      45201395
      184	     251342         2d21h49min 2s	             0	    4425517180	      33001438	      32163857	      32091912	      32144025	      32140954
      185	     273466         3d 3h57min46s	             0	    4472339607	      23478441	      22858369	      22740290	      22823744	      22818918
      186	     295591         3d10h 6min31s	             0	    4505655380	      16623613	      16230986	      16119152	      16150518	      16279722
      187	     317716         3d16h15min16s	             0	    4529290962	      11810562	      11451572	      11499814	      11520240	      11486224
      188	     339840         3d22h24min   	             0	    4546056078	       8391005	       8142325	       8122195	       8194106	       8153666
      189	     361965         4d 4h32min45s	             0	    4557954370	       5966803	       5792453	       5789206	       5781482	       5775063
      190	     384089         4d10h41min29s	             0	    4566399825	       4241841	       4100655	       4104785	       4095880	       4116394
      191	     406214         4d16h50min14s	             0	    4572400443	       3003504	       2918325	       2911753	       2916048	       2909309
      192	     428338         4d22h58min58s	             0	    4576659845	       2135143	       2056023	       2064023	       2069944	       2074405
      193	     450463         5d 5h 7min43s	             0	    4579682866	       1505627	       1469472	       1466077	       1472645	       1462698
      194	     472588         5d11h16min28s	             0	    4581827723	       1072213	       1037740	       1039355	       1039832	       1042523
      195	     494712         5d17h25min12s	             0	    4583347178	        760095	        737047	        737499	        741112	        736457
      196	     516837         5d23h33min57s	             0	    4584423459	        539764	        524649	        524413	        525490	        521616
      197	     538961         6d 5h42min41s	             0	    4585187250	        384657	        372015	        372014	        372827	        370630
      198	     561086         6d11h51min26s	             0	    4585729810	        272715	        264298	        264398	        264010	        264164
      199	     583210         6d18h     10s	             0	    4586115431	        193004	        187210	        188194	        187919	        187640
      200	     605335         7d    8min55s	             0	    4586389877	        137167	        132743	        133120	        133331	        133162
      201	     627460         7d 6h17min40s	             0	    4586584348	         97035	         94742	         94264	         94668	         94347
      202	     649584         7d12h26min24s	             0	    4586722113	         68834	         67119	         67087	         67250	         67004
      203	     671709         7d18h35min 9s	             0	    4586819764	         49206	         47689	         47395	         47616	         47740
      204	     693833         8d   43min53s	             0	    4586889270	         34698	         33715	         34041	         33881	         33809
      205	     715958         8d 6h52min38s	             0	    4586938732	         24695	         23976	         24072	         23934	         24009
      206	     738082         8d13h 1min22s	             0	    4586973890	         17505	         17038	         16913	         17095	         16981
      207	     760207         8d19h10min 7s	             0	    4586998627	         12520	         12050	         12055	         12112	         12062
      208	     782332         9d 1h18min52s	             0	    4587016164	          8775	          8704	          8608	          8657	          8521
      209	     804456         9d 7h27min36s	             0	    4587028783	          6251	          6089	          6041	          6258	          6010
      210	     826581         9d13h36min21s	             0	    4587037617	          4468	          4352	          4375	          4306	          4318
      211	     848705         9d19h45min 5s	             0	    4587043926	          3177	          3123	          3096	          3076	          3040
      212	     870830        10d 1h53min50s	             0	    4587048389	          2231	          2193	          2225	          2224	          2179
      213	     892954        10d 8h 2min34s	             0	    4587051580	          1608	          1555	          1582	          1606	          1513
      214	     915079        10d14h11min19s	             0	    4587053881	          1160	          1117	          1102	          1083	          1104
      215	     937204        10d20h20min 4s	             0	    4587055513	           793	           782	           748	           811	           804
      216	     959328        11d 2h28min48s	             0	    4587056637	           567	           568	           568	           530	           584
      217	     981453        11d 8h37min33s	             0	    4587057430	           395	           419	           402	           402	           410
      218	1.00358e+06        11d14h46min17s	             0	    4587057973	           279	           351	           271	           290	           298
      219	 1.0257e+06        11d20h55min 2s	             0	    4587058375	           210	           235	           224	           213	           210
      220	1.04783e+06        12d 3h 3min46s	             0	    4587058649	           171	           152	           160	           156	           183
      221	1.06995e+06        12d 9h12min31s	             0	    4587058854	           119	           139	           125	           124	           116
      222	1.09208e+06        12d15h21min16s	             0	    4587059021	            97	            82	            96	            91	            94
      223	 1.1142e+06        12d21h30min   	             0	    4587059129	            76	            70	            69	            63	            78
      224	1.13632e+06        13d 3h38min45s	             0	    4587059202	            55	            60	            51	            62	            59
      225	1.15845e+06        13d 9h47min29s	             0	    4587059266	            63	            44	            32	            49	            40
      226	1.18057e+06        13d15h56min14s	             0	    4587059299	            38	            40	            35	            41	            43
      227	 1.2027e+06        13d22h 4min58s	             0	    4587059326	            28	            34	            40	            40	            32
      228	1.22482e+06        14d 4h13min43s	             0	    4587059351	            25	            29	            36	            27	            34
      229	1.24695e+06        14d10h22min28s	             0	    4587059367	            25	            29	            27	            23	            33
      230	1.26907e+06        14d16h31min12s	             0	    4587059395	            24	            24	            13	            24	            27
      231	 1.2912e+06        14d22h39min57s	             0	    4587059401	            22	            26	            15	            24	            23
      232	1.31332e+06        15d 4h48min41s	             0	    4587059418	            21	            13	            18	            24	            20
      233	1.33545e+06        15d10h57min26s	             0	    4587059418	            18	            16	            27	             7	            32
      234	1.35757e+06        15d17h 6min10s	             0	    4587059429	            18	            15	            18	            17	            24
      235	 1.3797e+06        15d23h14min55s	             0	    4587059437	            16	            18	            17	            15	            19
      236	1.40182e+06        16d 5h23min40s	             0	    4587059434	            23	            12	            18	            23	            15
      237	1.42394e+06        16d11h32min24s	             0	    4587059435	            23	            17	            15	            18	            19
      238	1.44607e+06        16d17h41min 9s	             0	    4587059436	            17	            16	            17	            18	            23
      239	1.46819e+06        16d23h49min53s	             0	    4587059441	            19	            19	            16	            19	            14
      240	1.49032e+06        17d 5h58min38s	             0	    4587059451	            21	            13	            24	             9	            14
      241	1.51244e+06        17d12h 7min22s	             0	    4587059449	            21	            13	            19	            17	            15
      242	1.53457e+06        17d18h16min 7s	             0	    4587059461	            22	            16	             8	            16	            14
      243	1.55669e+06        18d   24min52s	             0	    4587059468	            21	            16	             6	            15	            15
      244	1.57882e+06        18d 6h33min36s	             0	    4587059472	            12	            18	            13	            15	            13
      245	1.60472e+06        18d13h45min22s	             0	    4587059474	            23	            16	             6	            14	            15
      246	1.62685e+06        18d19h54min 6s	             0	    4587059474	            17	            25	             9	            13	            12
      247	1.64897e+06        19d 2h 2min51s	             0	    4587059491	            14	             7	            11	             9	            22
      248	 1.6711e+06        19d 8h11min35s	             0	    4587059480	            18	            13	            15	            13	            16
      249	1.69322e+06        19d14h20min20s	             0	    4587059490	            12	            13	            16	            17	             8
      250	1.71534e+06        19d20h29min 5s	             0	    4587059486	            12	            16	            15	            16	            16
      251	1.73747e+06        20d 2h37min49s	             0	    4587059483	            14	            15	            18	            16	            16
