Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
       57       1.15575                    1s	         4.30191e-05	         0.000265945	         3.54516e-05	         0.000269443	         0.000212046	         0.000212172
       58       1.46527                    1s	         3.00737e-05	         0.000255895	         2.53769e-05	          0.00025825	         0.000216335	         0.000216428
       59       2.00806                    2s	         2.38836e-05	         0.000238508	         2.03109e-05	         0.000240906	         0.000220812	         0.000220867
       60       2.85899                    3s	         1.94212e-05	         0.000218666	         1.71717e-05	         0.000223314	         0.000225924	         0.000225919
       61       4.09681                    4s	         1.72791e-05	         0.000199784	         1.49084e-05	         0.000208805	         0.000230671	         0.000230688
       62       5.80365                    6s	         1.48424e-05	         0.000182468	         1.32177e-05	         0.000195652	         0.000234881	         0.000234938
       63       8.06462                    8s	         1.31263e-05	         0.000166797	         1.13156e-05	         0.000181984	          0.00023839	         0.000238357
       64       10.9676                   11s	         1.15227e-05	         0.000147672	         1.00314e-05	         0.000163936	         0.000233969	         0.000233987
       65       14.6029                   15s	         1.06162e-05	          0.00013521	         9.39285e-06	         0.000151433	         0.000235724	         0.000235755
       66       19.0631                   19s	         9.71222e-06	         0.000124634	          8.4847e-06	         0.000140411	         0.000237464	         0.000237439
       67       24.4429                   24s	         8.88543e-06	         0.000114878	         8.10049e-06	         0.000130111	         0.000239132	         0.000239099
       68       30.8392                   31s	         8.35148e-06	         0.000106119	         7.46133e-06	         0.000120633	         0.000239777	         0.000239765
       69       38.3506                   38s	         7.82834e-06	         9.82269e-05	         7.02965e-06	         0.000111992	         0.000240612	         0.000240587
       70       47.0775                   47s	         7.28164e-06	         9.22096e-05	         6.91429e-06	         0.000104928	         0.000241108	         0.000241125
       71       57.1219                   57s	          6.5957e-06	         8.36266e-05	         7.98109e-06	         9.55223e-05	         0.000234506	         0.000234495
       72       68.5876              01min09s	          6.1485e-06	         7.40654e-05	         6.37391e-06	          8.4706e-05	         0.000222364	         0.000222349
       73       81.5799              01min22s	         5.31084e-06	         6.77843e-05	         7.81538e-06	          7.7618e-05	         0.000216815	         0.000216824
       74       96.2054              01min36s	         4.85531e-06	         6.14471e-05	         6.47041e-06	         7.02325e-05	         0.000206816	         0.000206819
       75       112.572              01min53s	         4.76454e-06	         5.92147e-05	         9.45979e-06	         6.79369e-05	         0.000211812	         0.000211803
       76        130.79              02min11s	         3.86313e-06	          5.0714e-05	          7.2526e-06	         5.81468e-05	         0.000190467	         0.000190467
       77        150.97              02min31s	         4.22605e-06	         5.03109e-05	           7.999e-06	         5.77552e-05	         0.000198393	         0.000198379
       78       173.223              02min53s	         3.43717e-06	         4.50376e-05	         6.46311e-06	         5.17531e-05	         0.000186951	         0.000186957
       79       197.663              03min18s	         3.48177e-06	         4.64495e-05	         1.17162e-05	          5.3131e-05	         0.000202764	         0.000202757
       80       224.405              03min44s	         2.97212e-06	         4.12029e-05	         9.31182e-06	         4.79984e-05	         0.000187342	         0.000187339
