Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
        0             0                    0s	         1.31275e+22	         1.31275e+22	         1.31275e+22	         1.31275e+22	         1.31275e+22	         1.31275e+22
        1    0.00439083                    0s	         4.08793e+20	         4.38218e+20	         1.18797e+22	         2.19148e+22	         2.20628e+22	         2.20608e+22
        2     0.0147194                    0s	         1.01224e+20	         1.12986e+20	         8.47883e+21	         2.32077e+22	         2.34315e+22	         2.34328e+22
        3     0.0191102                    0s	         9.93016e+19	          1.0896e+20	         7.04992e+21	         2.36653e+22	         2.39206e+22	         2.39209e+22
        4     0.0294388                    0s	         1.02965e+20	          1.1084e+20	         3.64856e+21	         2.47457e+22	         2.50795e+22	         2.50774e+22
        5     0.0338296                    0s	         9.92583e+19	         1.09506e+20	         2.21864e+21	         2.52043e+22	         2.55682e+22	         2.55651e+22
        6     0.0382204                    0s	         9.95252e+19	         1.09708e+20	         7.88816e+20	         2.56618e+22	         2.60542e+22	         2.60509e+22
        7     0.0426113                    0s	         2.31891e+19	           3.439e+19	         2.45434e+19	          2.5955e+22	         2.63658e+22	          2.6362e+22
        8     0.0470021                    0s	         1.07389e+18	         1.39082e+19	         1.36561e+19	         2.59724e+22	         2.63838e+22	         2.63801e+22
        9      0.051393                    0s	         1.50397e+17	          1.3065e+19	         1.31714e+19	         2.59731e+22	         2.63846e+22	         2.63809e+22
       10     0.0617215                    0s	         3.12556e+16	         1.27884e+19	         1.31425e+19	         2.59731e+22	         2.63848e+22	         2.63811e+22
       11     0.0661123                    0s	           2.855e+16	         1.26773e+19	         1.31412e+19	         2.59731e+22	         2.63849e+22	         2.63811e+22
       12     0.0764409                    0s	         3.03957e+16	         1.24106e+19	         1.31418e+19	         2.59731e+22	          2.6385e+22	         2.63813e+22
       13     0.0808317                    0s	         2.77533e+16	         1.23038e+19	         1.31411e+19	         2.59731e+22	         2.63851e+22	         2.63813e+22
       14     0.0911603                    0s	         2.95029e+16	          1.2047e+19	         1.31415e+19	         2.59731e+22	         2.63852e+22	         2.63815e+22
       15     0.0955511                    0s	         2.70782e+16	         1.19442e+19	         1.31409e+19	          2.5973e+22	         2.63853e+22	         2.63815e+22
       16       0.10588                    0s	         2.86905e+16	         1.16967e+19	         1.31413e+19	          2.5973e+22	         2.63854e+22	         2.63817e+22
       17      0.110271                    0s	         2.65418e+16	         1.15976e+19	         1.31406e+19	          2.5973e+22	         2.63855e+22	         2.63817e+22
       18      0.120599                    0s	          2.7947e+16	         1.13593e+19	         1.31412e+19	          2.5973e+22	         2.63856e+22	         2.63819e+22
       19       0.12499                    0s	         2.58921e+16	         1.12639e+19	         1.31404e+19	         2.59729e+22	         2.63857e+22	         2.63819e+22
       20      0.135318                    0s	         2.73146e+16	         1.10348e+19	          1.3141e+19	         2.59729e+22	         2.63858e+22	         2.63821e+22
       21      0.139709                    0s	         2.53688e+16	         1.09429e+19	         1.31401e+19	         2.59729e+22	         2.63859e+22	         2.63821e+22
       22      0.150038                    0s	         2.69072e+16	         1.07217e+19	         1.31404e+19	         2.59728e+22	          2.6386e+22	         2.63822e+22
       23      0.154429                    0s	         2.48527e+16	         1.06331e+19	           1.314e+19	         2.59728e+22	          2.6386e+22	         2.63823e+22
       24      0.164757                    0s	         2.62831e+16	         1.04207e+19	         1.31405e+19	         2.59728e+22	         2.63862e+22	         2.63824e+22
       25      0.169148                    0s	         2.43683e+16	         1.03354e+19	         1.31399e+19	         2.59728e+22	         2.63862e+22	         2.63825e+22
       26      0.179477                    0s	         2.57564e+16	         1.01304e+19	         1.31402e+19	         2.59727e+22	         2.63864e+22	         2.63826e+22
       27      0.183867                    0s	         2.39488e+16	         1.00482e+19	         1.31397e+19	         2.59727e+22	         2.63864e+22	         2.63827e+22
       28      0.194196                    0s	          2.5151e+16	         9.85043e+18	         1.31402e+19	         2.59726e+22	         2.63865e+22	         2.63828e+22
       29      0.198587                    0s	         2.33384e+16	         9.77121e+18	         1.31395e+19	         2.59726e+22	         2.63866e+22	         2.63828e+22
       30      0.208915                    0s	         2.44853e+16	         9.58031e+18	         1.31401e+19	         2.59726e+22	         2.63867e+22	          2.6383e+22
       31      0.244418                    0s	         2.38685e+16	         8.94743e+18	         1.31399e+19	         2.59724e+22	         2.63871e+22	         2.63834e+22
       32      0.252553                    0s	         2.30809e+16	         8.81488e+18	         1.31394e+19	         2.59723e+22	         2.63872e+22	         2.63835e+22
       33      0.262882                    0s	         2.28956e+16	         8.64869e+18	         1.31394e+19	         2.59723e+22	         2.63873e+22	         2.63836e+22
       34      0.298385                    0s	         2.21525e+16	         8.09683e+18	         1.31393e+19	         2.59721e+22	         2.63877e+22	          2.6384e+22
       35       0.30652                    0s	         2.14498e+16	         7.98129e+18	          1.3139e+19	          2.5972e+22	         2.63878e+22	          2.6384e+22
       36      0.316848                    0s	         2.14512e+16	         7.83659e+18	          1.3139e+19	         2.59719e+22	         2.63879e+22	         2.63841e+22
       37      0.352351                    0s	         2.10042e+16	         7.35442e+18	         1.31388e+19	         2.59717e+22	         2.63882e+22	         2.63845e+22
       38      0.360486                    0s	          2.0125e+16	         7.25339e+18	         1.31387e+19	         2.59716e+22	         2.63883e+22	         2.63846e+22
       39      0.370815                    0s	         2.00635e+16	         7.12684e+18	         1.31384e+19	         2.59716e+22	         2.63884e+22	         2.63847e+22
       40      0.406317                    0s	         1.95615e+16	         6.70444e+18	         1.31383e+19	         2.59713e+22	         2.63888e+22	          2.6385e+22
       41      0.414453                    0s	         1.89438e+16	         6.61566e+18	          1.3138e+19	         2.59713e+22	         2.63888e+22	         2.63851e+22
       42      0.424781                    0s	         1.87912e+16	         6.50499e+18	          1.3138e+19	         2.59712e+22	         2.63889e+22	         2.63852e+22
       43      0.460284                    0s	         1.86181e+16	         6.13564e+18	          1.3138e+19	         2.59709e+22	         2.63893e+22	         2.63855e+22
       44      0.468419                    0s	         1.80456e+16	          6.0578e+18	         1.31379e+19	         2.59708e+22	         2.63893e+22	         2.63856e+22
       45      0.478747                    0s	         1.78554e+16	          5.9603e+18	         1.31378e+19	         2.59708e+22	         2.63894e+22	         2.63857e+22
       46       0.51425                    1s	         1.74982e+16	          5.6343e+18	         1.31376e+19	         2.59705e+22	         2.63897e+22	          2.6386e+22
       47      0.595602                    1s	         1.65093e+16	         4.98119e+18	         1.31372e+19	         2.59698e+22	         2.63904e+22	         2.63867e+22
       48      0.610774                    1s	         1.59115e+16	         4.87586e+18	         1.31372e+19	         2.59696e+22	         2.63905e+22	         2.63868e+22
       49      0.658707                    1s	         1.56438e+16	         4.55975e+18	         1.31373e+19	         2.59692e+22	         2.63909e+22	         2.63872e+22
       50      0.673357                    1s	         1.52443e+16	         4.47211e+18	          1.3137e+19	         2.59691e+22	          2.6391e+22	         2.63873e+22
       51       0.72129                    1s	         1.51257e+16	         4.20053e+18	         1.31371e+19	         2.59686e+22	         2.63914e+22	         2.63876e+22
       52      0.735939                    1s	         1.48205e+16	         4.12521e+18	         1.31367e+19	         2.59685e+22	         2.63915e+22	         2.63877e+22
       53      0.783872                    1s	         1.46582e+16	         3.89088e+18	         1.31366e+19	          2.5968e+22	         2.63918e+22	         2.63881e+22
       54      0.930369                    1s	         1.37681e+16	         3.31156e+18	         1.31365e+19	         2.59665e+22	         2.63929e+22	         2.63891e+22
       55      0.961321                    1s	         1.33451e+16	         3.21489e+18	         1.31364e+19	         2.59662e+22	         2.63931e+22	         2.63893e+22
       56       1.00925                    1s	         1.30208e+16	         3.07736e+18	         1.31362e+19	         2.59657e+22	         2.63934e+22	         2.63896e+22
       57       1.15575                    1s	         1.28189e+16	         2.73806e+18	         1.31357e+19	         2.59642e+22	         2.63943e+22	         2.63906e+22
       58       1.46527                    1s	         1.26797e+16	         2.31864e+18	         1.31359e+19	         2.59608e+22	         2.63962e+22	         2.63925e+22
       59       2.00806                    2s	         1.14573e+16	         2.06191e+18	         1.31356e+19	         2.59545e+22	         2.63995e+22	         2.63958e+22
       60       2.85899                    3s	         1.24816e+16	         2.02771e+18	         1.31353e+19	         2.59443e+22	         2.64046e+22	         2.64009e+22
       61       4.09681                    4s	         1.27245e+16	         2.08787e+18	         1.31358e+19	         2.59292e+22	         2.64121e+22	         2.64084e+22
       62       5.80365                    6s	         1.28442e+16	         2.15344e+18	         1.31349e+19	         2.59079e+22	         2.64227e+22	          2.6419e+22
       63       8.06462                    8s	         1.33521e+16	         2.20912e+18	         1.31333e+19	         2.58791e+22	         2.64371e+22	         2.64334e+22
       64       10.9676                   11s	         1.23898e+16	         2.26101e+18	         1.31344e+19	         2.58415e+22	         2.64559e+22	         2.64522e+22
       65       14.6029                   15s	         1.45594e+16	         2.28531e+18	         1.31321e+19	         2.57937e+22	         2.64798e+22	         2.64761e+22
       66       19.0631                   19s	         1.32535e+16	         2.31018e+18	         1.31315e+19	         2.57344e+22	         2.65094e+22	         2.65057e+22
       67       24.4429                   24s	         1.27494e+16	         2.30745e+18	         1.31306e+19	         2.56621e+22	         2.65456e+22	         2.65418e+22
       68       30.8392                   31s	          1.3177e+16	          2.2829e+18	         1.31307e+19	         2.55756e+22	         2.65889e+22	         2.65851e+22
       69       38.3506                   38s	         1.43846e+16	         2.31722e+18	         1.31286e+19	         2.54733e+22	         2.66401e+22	         2.66362e+22
       70       47.0775                   47s	         1.27465e+16	         2.30598e+18	         1.31239e+19	         2.53539e+22	         2.66998e+22	         2.66959e+22
       71       57.1219                   57s	         1.52864e+16	         2.29989e+18	         1.31336e+19	         2.52159e+22	         2.67688e+22	         2.67649e+22
       72       68.5876              01min09s	          1.3076e+16	         2.30353e+18	         1.31217e+19	         2.50578e+22	         2.68479e+22	         2.68438e+22
       73       81.5799              01min22s	         1.32158e+16	         2.31289e+18	         1.31468e+19	         2.48782e+22	         2.69376e+22	         2.69337e+22
       74       96.2054              01min36s	         1.50747e+16	         2.31232e+18	          1.3116e+19	         2.46755e+22	         2.70389e+22	         2.70351e+22
       75       112.572              01min53s	         1.37339e+16	         2.33377e+18	         1.31911e+19	         2.44483e+22	         2.71526e+22	         2.71485e+22
       76        130.79              02min11s	         1.50904e+16	         2.33483e+18	         1.31188e+19	         2.41949e+22	         2.72794e+22	         2.72753e+22
       77        150.97              02min31s	         1.21959e+16	         2.24944e+18	         1.31761e+19	         2.39139e+22	         2.74201e+22	         2.74156e+22
       78       173.223              02min53s	         1.34349e+16	         2.31582e+18	         1.31039e+19	         2.36036e+22	         2.75751e+22	         2.75708e+22
       79       197.663              03min18s	         1.25209e+16	         2.34346e+18	         1.33276e+19	         2.32623e+22	         2.77458e+22	         2.77412e+22
       80       224.405              03min44s	          1.5082e+16	         2.32895e+18	         1.31086e+19	         2.28886e+22	         2.79328e+22	         2.79281e+22
       81       253.564              04min14s	         1.19495e+16	         2.31835e+18	         1.33296e+19	         2.24808e+22	         2.81367e+22	         2.81318e+22
       82       285.258              04min45s	         1.17061e+16	         2.31275e+18	          1.3102e+19	         2.20373e+22	         2.83585e+22	         2.83538e+22
       83       319.603              05min20s	         1.03874e+16	         2.24154e+18	         1.34338e+19	         2.15564e+22	         2.85987e+22	         2.85942e+22
       84       356.718              05min57s	         1.67716e+16	         2.36018e+18	         1.31013e+19	         2.10363e+22	          2.8859e+22	         2.88542e+22
       85       396.725              06min37s	         1.42256e+16	         2.37641e+18	         1.34937e+19	         2.04754e+22	         2.91391e+22	         2.91347e+22
       86       439.742              07min20s	         1.76222e+16	           2.281e+18	         1.30651e+19	          1.9872e+22	         2.94409e+22	         2.94366e+22
       87       444.358              07min24s	         1.40434e+16	         2.31622e+18	          1.3191e+19	         1.98105e+22	         2.94716e+22	         2.94673e+22
       88       449.017              07min29s	         1.16714e+16	         2.27902e+18	         1.31301e+19	         1.97484e+22	         2.95027e+22	         2.94984e+22
       89       458.952              07min39s	         1.49943e+16	         2.30307e+18	         1.31228e+19	         1.96119e+22	         2.95709e+22	         2.95667e+22
       90       475.371              07min55s	         1.73968e+16	         2.34236e+18	         1.31449e+19	         1.93839e+22	         2.96849e+22	         2.96807e+22
       91       499.283              08min19s	         1.18815e+16	         2.28188e+18	         1.31048e+19	         1.90503e+22	         2.98516e+22	         2.98477e+22
       92       531.577              08min52s	         1.85747e+16	         2.28783e+18	         1.33854e+19	         1.85983e+22	         3.00776e+22	         3.00734e+22
       93       573.056              09min33s	          1.9806e+16	         2.35217e+18	         1.30877e+19	         1.80167e+22	         3.03688e+22	          3.0364e+22
       94       578.196              09min38s	         1.02511e+16	         2.29146e+18	         1.31772e+19	         1.79478e+22	         3.04033e+22	         3.03985e+22
       95       599.326              09min59s	         1.84147e+16	         2.32638e+18	         1.31048e+19	         1.76533e+22	         3.05505e+22	         3.05457e+22
       96       639.191              10min39s	         1.28972e+16	          2.3368e+18	         1.34439e+19	         1.70943e+22	         3.08296e+22	         3.08252e+22
       97       699.839              11min40s	         1.33322e+16	         2.35333e+18	         1.30241e+19	         1.62423e+22	         3.12561e+22	         3.12512e+22
       98       708.138              11min48s	         1.64914e+16	         2.30431e+18	         1.33883e+19	         1.61288e+22	         3.13126e+22	         3.13078e+22
       99       729.268              12min09s	         1.58436e+16	         2.29049e+18	         1.31013e+19	         1.58344e+22	         3.14601e+22	         3.14551e+22
      100       769.134              12min49s	         1.18565e+16	         2.32239e+18	         1.35098e+19	         1.52756e+22	         3.17395e+22	          3.1734e+22
      101       829.781              13min50s	         4.86201e+15	         2.33218e+18	         1.30412e+19	         1.44235e+22	         3.21657e+22	         3.21604e+22
      102       838.081              13min58s	         1.57612e+16	         2.31997e+18	         1.33455e+19	           1.431e+22	         3.22222e+22	          3.2217e+22
      103       859.211              14min19s	         1.30791e+16	           2.321e+18	         1.31017e+19	         1.40155e+22	         3.23697e+22	         3.23643e+22
      104       899.076              14min59s	         1.27836e+16	         2.29913e+18	         1.34968e+19	         1.34566e+22	         3.26491e+22	         3.26434e+22
      105       959.723              16min---	         1.36551e+16	          2.3414e+18	         1.30454e+19	         1.26044e+22	         3.30757e+22	         3.30695e+22
      106       968.023              16min08s	         1.37641e+16	          2.3499e+18	          1.3346e+19	          1.2491e+22	         3.31323e+22	          3.3126e+22
      107       989.153              16min29s	         1.46291e+16	         2.27725e+18	         1.31068e+19	         1.21965e+22	         3.32796e+22	         3.32734e+22
      108       1029.02              17min09s	         7.64545e+15	         2.33661e+18	         1.34084e+19	         1.16376e+22	         3.35591e+22	         3.35525e+22
      109       1089.67              18min10s	         1.62002e+16	         2.35642e+18	         1.30504e+19	         1.07855e+22	         3.39857e+22	         3.39784e+22
      110       1097.97              18min18s	         1.44573e+16	         2.35903e+18	         1.33297e+19	          1.0672e+22	         3.40423e+22	          3.4035e+22
      111        1119.1              18min39s	         1.18935e+16	          2.2693e+18	         1.31205e+19	         1.03776e+22	         3.41896e+22	         3.41824e+22
      112       1158.96              19min19s	         1.38764e+16	         2.30235e+18	         1.32203e+19	          9.8187e+21	         3.44691e+22	         3.44616e+22
      113       1219.61              20min20s	         1.51798e+16	         2.34145e+18	         1.30465e+19	         8.96652e+21	         3.48956e+22	         3.48875e+22
      114       1227.91              20min28s	          1.3435e+16	         2.27559e+18	         1.33386e+19	          8.8531e+21	         3.49522e+22	         3.49441e+22
      115       1249.04              20min49s	         1.22006e+16	         2.37598e+18	         1.31164e+19	         8.55859e+21	         3.50995e+22	         3.50913e+22
      116        1288.9              21min29s	          1.3191e+16	         2.20267e+18	         1.32861e+19	         7.99977e+21	         3.53789e+22	         3.53707e+22
      117       1349.55              22min30s	         1.75351e+16	         2.34819e+18	         1.30698e+19	         7.14767e+21	         3.58047e+22	         3.57971e+22
      118       1357.85              22min38s	         1.62276e+16	         2.32139e+18	         1.32742e+19	         7.03427e+21	         3.58613e+22	         3.58538e+22
      119       1378.98              22min59s	         1.48659e+16	         2.27555e+18	         1.31067e+19	         6.73982e+21	         3.60085e+22	         3.60012e+22
      120       1418.85              23min39s	          1.2813e+16	         2.30737e+18	         1.34239e+19	         6.18088e+21	         3.62877e+22	         3.62806e+22
      121       1479.49              24min39s	         9.76772e+15	         2.30302e+18	         1.30537e+19	         5.32876e+21	          3.6714e+22	         3.67069e+22
      122       1487.79              24min48s	         1.65178e+16	         2.29442e+18	         1.33113e+19	         5.21533e+21	         3.67707e+22	         3.67633e+22
      123       1508.92              25min09s	         1.40413e+16	         2.35695e+18	         1.31076e+19	         4.92088e+21	          3.6918e+22	         3.69106e+22
      124       1548.79              25min49s	         1.22655e+16	         2.33505e+18	         1.34308e+19	         4.36204e+21	         3.71974e+22	         3.71898e+22
      125       1609.44              26min49s	         1.97382e+16	         2.40366e+18	         1.30592e+19	         3.50988e+21	         3.76234e+22	         3.76162e+22
      126       1617.74              26min58s	         1.80112e+16	         2.31764e+18	          1.3285e+19	         3.39646e+21	         3.76801e+22	         3.76727e+22
      127       1638.87              27min19s	         1.32388e+16	         2.34066e+18	         1.31078e+19	           3.102e+21	         3.78275e+22	           3.782e+22
      128       1678.73              27min59s	         1.62119e+16	         2.38143e+18	         1.33992e+19	         2.54318e+21	         3.81068e+22	         3.80991e+22
      129       1739.38              28min59s	         7.99375e+15	         2.36441e+18	          1.3054e+19	         1.69118e+21	         3.85322e+22	         3.85262e+22
      130       1747.68              29min08s	         1.58743e+16	         2.28441e+18	         1.33126e+19	         1.57777e+21	         3.85887e+22	         3.85829e+22
      131       1768.81              29min29s	         1.25052e+16	         2.30126e+18	         1.31062e+19	         1.28332e+21	         3.87359e+22	         3.87303e+22
      132       1808.67              30min09s	         1.54621e+16	         2.37925e+18	         1.34374e+19	         7.24471e+20	         3.90152e+22	         3.90095e+22
      133       1814.74              30min15s	          1.4174e+16	         2.27966e+18	         1.31306e+19	         6.42562e+20	         3.90563e+22	         3.90506e+22
      134       1835.87              30min36s	         1.30516e+16	         2.34729e+18	         1.31107e+19	         3.48036e+20	         3.92035e+22	          3.9198e+22
      135       1839.85              30min40s	         1.35253e+16	         2.25608e+18	         1.31435e+19	         2.95341e+20	         3.92298e+22	         3.92244e+22
      136       1844.51              30min45s	         1.53084e+16	         2.31043e+18	         1.31321e+19	         2.33222e+20	         3.92609e+22	         3.92554e+22
      137       1854.45              30min54s	         1.68933e+16	         2.35125e+18	         1.31254e+19	         9.66646e+19	         3.93291e+22	         3.93237e+22
      138       1856.09              30min56s	         1.37341e+16	         2.12179e+18	         1.31346e+19	         7.62449e+19	         3.93394e+22	         3.93341e+22
      139       1856.56              30min57s	         1.22838e+16	         2.00745e+18	         1.31354e+19	         7.08657e+19	         3.93421e+22	         3.93368e+22
      140       1857.58              30min58s	         1.37858e+16	         2.05435e+18	         1.31362e+19	         5.85518e+19	         3.93483e+22	         3.93429e+22
      141       1860.03              31min---	         1.29987e+16	         2.20524e+18	          1.3132e+19	         2.72562e+19	         3.93638e+22	         3.93585e+22
      142       1860.47              31min---	         9.36524e+15	         1.85088e+18	         1.31331e+19	         2.29866e+19	         3.93662e+22	         3.93608e+22
      143       1860.57              31min01s	         8.35651e+15	         1.76227e+18	         1.31333e+19	         2.21984e+19	         3.93666e+22	         3.93613e+22
      144       1860.79              31min01s	         6.98091e+15	         1.56272e+18	         1.31319e+19	         2.07078e+19	         3.93674e+22	         3.93621e+22
      145       1861.39              31min01s	         4.44509e+15	          1.0707e+18	         1.31295e+19	         1.78191e+19	         3.93691e+22	         3.93638e+22
      146       1862.57              31min03s	         1.72402e+15	         4.72524e+17	         1.31272e+19	         1.50009e+19	         3.93708e+22	         3.93655e+22
      147       1862.76              31min03s	         1.58543e+15	         4.12693e+17	         1.31279e+19	         1.47363e+19	          3.9371e+22	         3.93657e+22
      148       1862.98              31min03s	         1.27767e+15	         3.51931e+17	         1.31281e+19	         1.44792e+19	         3.93712e+22	         3.93658e+22
      149       1863.58              31min04s	           8.262e+14	          2.2625e+17	         1.31273e+19	         1.39733e+19	         3.93715e+22	         3.93662e+22
      150       1864.75              31min05s	         3.36958e+14	         9.39141e+16	         1.31259e+19	           1.347e+19	         3.93718e+22	         3.93665e+22
      151       1866.68              31min07s	         6.76262e+13	         2.15556e+16	         1.31234e+19	         1.32058e+19	          3.9372e+22	         3.93666e+22
      152       1869.56              31min10s	         9.71343e+12	         2.70372e+15	         1.31195e+19	         1.31366e+19	          3.9372e+22	         3.93667e+22
      153       1873.58              31min14s	         1.49893e+12	         3.76685e+14	         1.31141e+19	         1.31284e+19	          3.9372e+22	         3.93667e+22
      154       1878.93              31min19s	         1.24894e+12	         2.69047e+14	         1.31069e+19	          1.3128e+19	          3.9372e+22	         3.93667e+22
      155        1885.8              31min26s	         1.12165e+12	         2.67129e+14	         1.30977e+19	          1.3128e+19	          3.9372e+22	         3.93667e+22
      156       1894.38              31min34s	         8.86182e+11	         2.65256e+14	         1.30862e+19	          1.3128e+19	          3.9372e+22	         3.93667e+22
      157       1904.86              31min45s	         1.46713e+12	         2.63716e+14	         1.30721e+19	          1.3128e+19	          3.9372e+22	         3.93667e+22
      158       1917.42              31min57s	         1.12854e+12	         2.64087e+14	         1.30553e+19	          1.3128e+19	         3.93721e+22	         3.93667e+22
      159       1932.27              32min12s	         1.09057e+12	         2.62549e+14	         1.30354e+19	          1.3128e+19	         3.93721e+22	         3.93667e+22
      160       1949.58              32min30s	         1.26628e+12	         2.62131e+14	         1.30123e+19	          1.3128e+19	         3.93721e+22	         3.93668e+22
      161       1969.55              32min50s	         1.26628e+12	         2.61879e+14	         1.29858e+19	          1.3128e+19	         3.93721e+22	         3.93668e+22
      162       1992.38              33min12s	          2.0152e+12	         2.62196e+14	         1.29554e+19	          1.3128e+19	         3.93721e+22	         3.93668e+22
      163       2018.24              33min38s	         8.44619e+11	         2.60538e+14	         1.29212e+19	          1.3128e+19	         3.93721e+22	         3.93668e+22
      164       2047.32              34min07s	         1.60848e+12	          2.6283e+14	         1.28829e+19	          1.3128e+19	         3.93721e+22	         3.93668e+22
      165       2079.83              34min40s	         1.00481e+12	         2.56873e+14	         1.28402e+19	          1.3128e+19	         3.93722e+22	         3.93668e+22
      166       2115.95              35min16s	         1.18307e+12	         2.65118e+14	         1.27929e+19	          1.3128e+19	         3.93722e+22	         3.93669e+22
      167       2155.86              35min56s	         1.32976e+12	         2.60179e+14	          1.2741e+19	          1.3128e+19	         3.93722e+22	         3.93669e+22
      168       2199.76              36min40s	         1.38334e+12	         2.61733e+14	         1.26842e+19	          1.3128e+19	         3.93722e+22	         3.93669e+22
      169       2247.84              37min28s	         1.38334e+12	         2.52755e+14	         1.26223e+19	          1.3128e+19	         3.93723e+22	         3.93669e+22
      170       2300.29              38min20s	          1.3202e+12	         2.58438e+14	         1.25552e+19	          1.3128e+19	         3.93723e+22	          3.9367e+22
      171        2357.3              39min17s	         1.59305e+12	         2.52981e+14	         1.24828e+19	          1.3128e+19	         3.93723e+22	          3.9367e+22
      172       2419.05              40min19s	         1.15344e+12	         2.51735e+14	          1.2405e+19	          1.3128e+19	         3.93724e+22	         3.93671e+22
      173       2485.74              41min26s	         1.46734e+12	         2.45301e+14	         1.23217e+19	          1.3128e+19	         3.93724e+22	         3.93671e+22
      174       2557.56              42min38s	         1.63499e+12	          2.5863e+14	         1.22327e+19	          1.3128e+19	         3.93725e+22	         3.93671e+22
      175        2634.7              43min55s	         1.27826e+12	         2.41417e+14	          1.2138e+19	          1.3128e+19	         3.93725e+22	         3.93672e+22
      176       2717.34              45min17s	         1.18342e+12	         2.42461e+14	         1.20376e+19	          1.3128e+19	         3.93726e+22	         3.93672e+22
      177       2805.69              46min46s	           1.785e+12	         2.35041e+14	         1.19314e+19	         1.31279e+19	         3.93726e+22	         3.93673e+22
      178       2899.92              48min20s	         8.31264e+11	         2.34723e+14	         1.18194e+19	          1.3128e+19	         3.93727e+22	         3.93673e+22
      179       3000.22              50min---	                   0	         2.26034e+14	         1.17016e+19	         1.31279e+19	         3.93727e+22	         3.93674e+22
      180        3106.8              51min47s	          1.6691e+12	         2.27107e+14	          1.1578e+19	          1.3128e+19	         3.93728e+22	         3.93675e+22
      181       3219.83              53min40s	         5.45586e+11	         2.25609e+14	         1.14488e+19	         1.31279e+19	         3.93729e+22	         3.93675e+22
      182        3339.5              55min40s	         9.31085e+11	         2.30107e+14	         1.13138e+19	         1.31279e+19	         3.93729e+22	         3.93676e+22
      183       3466.02              57min46s	         1.46599e+12	         2.19542e+14	         1.11733e+19	         1.31279e+19	          3.9373e+22	         3.93677e+22
      184       3599.56           01h--------	         7.69834e+11	         2.29428e+14	         1.10272e+19	         1.31279e+19	         3.93731e+22	         3.93677e+22
      185       3740.32           01h02min20s	         6.25062e+11	         2.07277e+14	         1.08758e+19	         1.31279e+19	         3.93731e+22	         3.93678e+22
      186       3888.49           01h04min48s	         6.25062e+11	         2.05331e+14	         1.07192e+19	         1.31279e+19	         3.93732e+22	         3.93679e+22
      187       4044.25           01h07min24s	         1.61684e+11	         1.99925e+14	         1.05574e+19	         1.31279e+19	         3.93733e+22	          3.9368e+22
      188        4207.8           01h10min08s	         1.12039e+12	         2.00724e+14	         1.03908e+19	         1.31279e+19	         3.93734e+22	         3.93681e+22
      189       4379.32           01h12min59s	         1.44895e+12	         2.02531e+14	         1.02195e+19	         1.31279e+19	         3.93735e+22	         3.93681e+22
      190       4559.01           01h15min59s	         9.38773e+11	         1.86716e+14	         1.00436e+19	         1.31278e+19	         3.93736e+22	         3.93682e+22
      191       4747.06           01h19min07s	         2.42046e+11	         1.78006e+14	          9.8633e+18	         1.31279e+19	         3.93736e+22	         3.93683e+22
      192       4943.65           01h22min24s	          4.1972e+11	         1.86002e+14	           9.679e+18	         1.31278e+19	         3.93737e+22	         3.93684e+22
      193       5148.98           01h25min49s	          7.8343e+11	         1.75636e+14	         9.49083e+18	         1.31278e+19	         3.93738e+22	         3.93685e+22
      194       5363.24           01h29min23s	          7.8343e+11	         1.69878e+14	         9.29921e+18	         1.31278e+19	         3.93739e+22	         3.93686e+22
      195       5586.61           01h33min07s	         1.73182e+12	         1.69688e+14	         9.10429e+18	         1.31278e+19	          3.9374e+22	         3.93687e+22
      196       5819.29           01h36min59s	         5.75232e+11	         1.67761e+14	         8.90617e+18	         1.31278e+19	         3.93741e+22	         3.93688e+22
      197       6061.46           01h41min01s	         9.68262e+11	         1.66778e+14	         8.70543e+18	         1.31278e+19	         3.93742e+22	         3.93689e+22
      198       6313.32           01h45min13s	          1.1666e+12	         1.80464e+14	         8.50221e+18	         1.31278e+19	         3.93743e+22	          3.9369e+22
      199       6575.05           01h49min35s	         5.64033e+11	         1.55758e+14	          8.2969e+18	         1.31278e+19	         3.93744e+22	         3.93691e+22
      200       6846.85           01h54min07s	            7.68e+11	         1.59022e+14	          8.0897e+18	         1.31278e+19	         3.93745e+22	         3.93692e+22
      201       7128.91           01h58min49s	         5.62821e+11	         1.26193e+14	         7.88117e+18	         1.31278e+19	         3.93746e+22	         3.93693e+22
      202       7421.41           02h03min41s	         1.18364e+12	         1.38817e+14	          7.6713e+18	         1.31278e+19	         3.93747e+22	         3.93694e+22
      203       7724.54           02h08min45s	         1.18364e+12	          1.3154e+14	         7.46042e+18	         1.31278e+19	         3.93749e+22	         3.93695e+22
      204        8038.5           02h13min59s	         1.18364e+12	         1.25031e+14	         7.24924e+18	         1.31277e+19	          3.9375e+22	         3.93696e+22
      205       8363.48           02h19min23s	         5.51641e+11	         1.29034e+14	         7.03761e+18	         1.31278e+19	         3.93751e+22	         3.93697e+22
      206       8699.66           02h25min---	         7.62007e+11	         1.23985e+14	         6.82601e+18	         1.31277e+19	         3.93752e+22	         3.93698e+22
      207       9047.24           02h30min47s	         5.38635e+11	         1.24655e+14	         6.61461e+18	         1.31277e+19	         3.93753e+22	         3.93699e+22
      208        9406.4           02h36min46s	         1.18571e+11	         1.22135e+14	         6.40395e+18	         1.31277e+19	         3.93754e+22	         3.93701e+22
