Iteration       Time[s]                  Time	Facet--------------0	Facet--------------1	Facet--------------2	Facet--------------3	Facet--------------4	Facet--------------5
       94       578.196              09min38s	         1.78353e-06	         1.69979e-06	         1.62382e-06	         2.56011e-06	         8.40963e-07	          8.4182e-07
       95       599.326              09min59s	         1.85658e-06	         1.77475e-06	         1.69483e-06	         2.67333e-06	         8.76711e-07	         8.74861e-07
       96       639.191              10min39s	         1.86094e-06	         1.78099e-06	         1.69963e-06	         2.68588e-06	         8.78441e-07	         8.80074e-07
       97       699.839              11min40s	         1.87258e-06	         1.78797e-06	         1.70942e-06	         2.69636e-06	         8.83565e-07	         8.82407e-07
       98       708.138              11min48s	         1.80995e-06	         1.72975e-06	         1.65229e-06	         2.61623e-06	         8.54383e-07	         8.56446e-07
       99       729.268              12min09s	         1.85424e-06	         1.77654e-06	         1.69348e-06	         2.67262e-06	         8.76176e-07	         8.74289e-07
      100       769.134              12min49s	         1.86945e-06	         1.78459e-06	         1.70235e-06	         2.68652e-06	         8.81105e-07	         8.78539e-07
      101       829.781              13min50s	         1.86838e-06	         1.78757e-06	         1.70801e-06	         2.69413e-06	         8.83258e-07	         8.83112e-07
      102       838.081              13min58s	         1.81314e-06	         1.72815e-06	         1.65341e-06	         2.61212e-06	         8.53539e-07	         8.55991e-07
      103       859.211              14min19s	         1.85707e-06	         1.76928e-06	         1.69312e-06	         2.66911e-06	         8.75369e-07	         8.75353e-07
      104       899.076              14min59s	         1.85972e-06	         1.77981e-06	         1.69903e-06	         2.68697e-06	         8.80575e-07	         8.79683e-07
      105       959.723              16min---	         1.87249e-06	         1.79126e-06	         1.70662e-06	         2.69546e-06	         8.83262e-07	         8.81974e-07
      106       968.023              16min08s	         1.81249e-06	          1.7317e-06	         1.65388e-06	         2.61507e-06	         8.55119e-07	         8.55924e-07
      107       989.153              16min29s	         1.85683e-06	         1.77146e-06	         1.69266e-06	         2.67022e-06	         8.76464e-07	         8.76887e-07
      108       1029.02              17min09s	          1.8651e-06	          1.7829e-06	         1.70241e-06	         2.68578e-06	         8.81027e-07	         8.79336e-07
      109       1089.67              18min10s	         1.87248e-06	         1.78748e-06	         1.70667e-06	         2.69417e-06	          8.8316e-07	         8.81605e-07
      110       1097.97              18min18s	          1.8105e-06	         1.72703e-06	         1.65179e-06	         2.61039e-06	         8.55998e-07	         8.56179e-07
      111        1119.1              18min39s	         1.85596e-06	         1.77547e-06	         1.69532e-06	         2.67384e-06	         8.76025e-07	         8.75905e-07
      112       1158.96              19min19s	         1.87055e-06	         1.78831e-06	         1.70953e-06	         2.69126e-06	          8.8123e-07	         8.80356e-07
      113       1219.61              20min20s	         1.86891e-06	          1.7835e-06	         1.70521e-06	         2.69012e-06	         8.82688e-07	         8.82086e-07
      114       1227.91              20min28s	         1.81157e-06	         1.73847e-06	         1.65739e-06	         2.61313e-06	         8.56263e-07	         8.55714e-07
      115       1249.04              20min49s	         1.85252e-06	         1.77416e-06	         1.69113e-06	         2.67144e-06	         8.77278e-07	         8.75172e-07
      116        1288.9              21min29s	         1.86463e-06	         1.77956e-06	         1.69939e-06	         2.68639e-06	         8.80061e-07	         8.80251e-07
      117       1349.55              22min30s	         1.87302e-06	         1.78784e-06	         1.70498e-06	         2.69164e-06	         8.82455e-07	         8.83078e-07
      118       1357.85              22min38s	         1.81584e-06	         1.73206e-06	         1.65337e-06	         2.61297e-06	          8.5617e-07	         8.56745e-07
      119       1378.98              22min59s	         1.85625e-06	         1.77205e-06	         1.69442e-06	         2.66901e-06	         8.76018e-07	         8.76021e-07
      120       1418.85              23min39s	         1.86235e-06	         1.77863e-06	         1.70093e-06	          2.6867e-06	         8.79838e-07	         8.80423e-07
      121       1479.49              24min39s	         1.86578e-06	         1.78527e-06	         1.70527e-06	         2.69307e-06	         8.82655e-07	         8.81862e-07
      122       1487.79              24min48s	         1.80885e-06	         1.73562e-06	         1.65172e-06	         2.60574e-06	         8.58721e-07	         8.54117e-07
      123       1508.92              25min09s	         1.85957e-06	         1.77744e-06	         1.69682e-06	         2.67542e-06	         8.75311e-07	         8.75995e-07
      124       1548.79              25min49s	          1.8649e-06	         1.77704e-06	         1.69945e-06	         2.68463e-06	         8.81218e-07	         8.78531e-07
      125       1609.44              26min49s	         1.86891e-06	          1.7905e-06	          1.7099e-06	         2.69582e-06	         8.82378e-07	          8.8216e-07
      126       1617.74              26min58s	         1.81749e-06	         1.73586e-06	         1.65639e-06	         2.61657e-06	         8.57429e-07	         8.54615e-07
      127       1638.87              27min19s	         1.85019e-06	         1.76672e-06	           1.693e-06	         2.66773e-06	         8.75582e-07	         8.75298e-07
      128       1678.73              27min59s	         1.86175e-06	         1.78201e-06	         1.69687e-06	         2.68589e-06	         8.80595e-07	          8.7989e-07
      129       1739.38              28min59s	         1.87272e-06	         1.78642e-06	         1.70665e-06	         2.69253e-06	         8.80718e-07	         8.84095e-07
      130       1747.68              29min08s	         1.80789e-06	         1.72778e-06	         1.65554e-06	         2.61464e-06	         8.56572e-07	         8.57553e-07
      131       1768.81              29min29s	         1.85716e-06	         1.77512e-06	         1.69255e-06	         2.67165e-06	         8.74275e-07	         8.76949e-07
      132       1808.67              30min09s	         1.86569e-06	         1.78223e-06	         1.70162e-06	         2.68832e-06	         8.79129e-07	         8.78625e-07
      133       1814.74              30min15s	         1.80221e-06	          1.7236e-06	         1.65059e-06	         2.58959e-06	         8.52107e-07	         8.50154e-07
      134       1835.87              30min36s	         1.85454e-06	         1.77241e-06	         1.69279e-06	         2.66869e-06	         8.75536e-07	         8.75447e-07
      135       1839.85              30min40s	         1.75986e-06	         1.68404e-06	          1.6028e-06	         2.52687e-06	         8.31175e-07	         8.30073e-07
      136       1844.51              30min45s	         1.76797e-06	          1.6867e-06	         1.61573e-06	         2.54827e-06	         8.36133e-07	         8.35868e-07
      137       1854.45              30min54s	          1.8253e-06	         1.74562e-06	         1.66718e-06	         2.62781e-06	         8.63058e-07	         8.63734e-07
      138       1856.09              30min56s	          1.6634e-06	         1.60239e-06	         1.52461e-06	         2.38049e-06	         7.88111e-07	         7.89199e-07
      139       1856.56              30min57s	         1.55574e-06	         1.51542e-06	         1.43774e-06	         2.21021e-06	         7.39183e-07	         7.38916e-07
      140       1857.58              30min58s	         1.58499e-06	         1.51278e-06	         1.46359e-06	         2.28573e-06	         7.52663e-07	         7.53682e-07
      141       1860.03              31min---	         1.68078e-06	         1.59692e-06	         1.54295e-06	         2.42216e-06	         7.96354e-07	         7.97238e-07
      142       1860.47              31min---	         1.39005e-06	           1.414e-06	          1.2721e-06	         1.92194e-06	         6.63258e-07	         6.61769e-07
      143       1860.57              31min01s	           1.139e-06	         1.17987e-06	         1.04204e-06	         1.55315e-06	         5.39865e-07	         5.41875e-07
      144       1860.79              31min01s	         1.01615e-06	         1.06595e-06	         9.29481e-07	         1.37059e-06	         4.84141e-07	         4.82722e-07
      145       1861.39              31min01s	         7.55213e-07	         8.06894e-07	         6.86139e-07	          1.0051e-06	         3.58759e-07	         3.58378e-07
      146       1862.57              31min03s	         3.95654e-07	         4.31426e-07	         3.56732e-07	         5.16691e-07	         1.87169e-07	         1.86434e-07
